LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764807821.493382,488039.000,12382,2,EA,1,100,0.103540
1764807821.493382,488039.000,12382,2,EA,1,100,0.103538
1764807821.560386,488106.000,12404,2,EA,1,100,0.103546
1764807821.627391,488173.000,12404,2,EA,1,100,0.103550
1764807821.693395,488239.000,12420,1,EA,1,100,0.103576
1764807821.760399,488306.000,12438,2,EA,1,100,0.103587
1764807821.827403,488373.000,12438,2,EA,1,100,0.103601
1764807821.893407,488439.000,12454,1,EA,1,100,0.103621
1764807821.960411,488506.000,12469,2,EA,1,100,0.103640
1764807822.027416,488573.000,12469,2,EA,1,100,0.103627
1764807822.093420,488639.000,12487,1,EA,1,100,0.103623
1764807822.160424,488706.000,12505,2,EA,1,100,0.103643
1764807822.227428,488773.000,12505,2,EA,1,100,0.103638
1764807822.293432,488839.000,12521,1,EA,1,100,0.103629
1764807822.360436,488906.000,12536,2,EA,1,100,0.103689
1764807822.427440,488973.000,12536,2,EA,1,100,0.103694
1764807822.493444,489039.000,12553,1,EA,1,100,0.103705
1764807822.560448,489106.000,12570,2,EA,1,100,0.103718
1764807822.627453,489173.000,12570,2,EA,1,100,0.103737
1764807822.693457,489239.000,12586,1,EA,1,100,0.103759
1764807822.760461,489306.000,12606,2,EA,1,100,0.103759
1764807822.827465,489373.000,12606,2,EA,1,100,0.103763
1764807822.893469,489439.000,12622,1,EA,1,100,0.103745
1764807822.960473,489506.000,12639,2,EA,1,100,0.103703
1764807823.027478,489573.000,12639,2,EA,1,100,0.103606
1764807823.093482,489639.000,12655,1,EA,1,100,0.103575
1764807823.160486,489706.000,12672,2,EA,1,100,0.103569
1764807823.227490,489773.000,12672,2,EA,1,100,0.103546
1764807823.293494,489839.000,12687,1,EA,1,100,0.103547
1764807823.360498,489906.000,12704,2,EA,1,100,0.103495
1764807823.427502,489973.000,12704,2,EA,1,100,0.103438
1764807823.494006,490039.500,12721,2,EA,1,100,0.103436
1764807823.560511,490106.000,12721,2,EA,1,100,0.103396
1764807823.627515,490173.000,12738,1,EA,1,100,0.103401
1764807823.694019,490239.500,12752,2,EA,1,100,0.103427
1764807823.760523,490306.000,12752,2,EA,1,100,0.103453
1764807823.827527,490373.000,12770,1,EA,1,100,0.103513
1764807823.894031,490439.500,12786,2,EA,1,100,0.103640
1764807823.960536,490506.000,12786,2,EA,1,100,0.103722
1764807824.027540,490573.000,12803,1,EA,1,100,0.103757
1764807824.094044,490639.500,12818,2,EA,1,100,0.103788
1764807824.160548,490706.000,12818,2,EA,1,100,0.103783
1764807824.227552,490773.000,12837,1,EA,1,100,0.103760
1764807824.294056,490839.500,12853,2,EA,1,100,0.103711
1764807824.360560,490906.000,12853,2,EA,1,100,0.103692
1764807824.426564,490972.000,12870,1,EA,1,100,0.103691
1764807824.493569,491039.000,12885,2,EA,1,100,0.103712
1764807824.560573,491106.000,12885,2,EA,1,100,0.103674
1764807824.627577,491173.000,12902,1,EA,1,100,0.103677
1764807824.694081,491239.500,12918,2,EA,1,100,0.103712
1764807824.760585,491306.000,12918,2,EA,1,100,0.103728
1764807824.826589,491372.000,12936,1,EA,1,100,0.103740
1764807824.893593,491439.000,12950,2,EA,1,100,0.103751
1764807824.960598,491506.000,12950,2,EA,1,100,0.103762
1764807825.026602,491572.000,12967,1,EA,1,100,0.103777
1764807825.093606,491639.000,12986,2,EA,1,100,0.103762
1764807825.160610,491706.000,12986,2,EA,1,100,0.103783
1764807825.227614,491773.000,13005,1,EA,1,100,0.103800
1764807825.294118,491839.500,13022,2,EA,1,100,0.103790
1764807825.360622,491906.000,13022,2,EA,1,100,0.103800
1764807825.426626,491972.000,13038,1,EA,1,100,0.103831
1764807825.493631,492039.000,13055,2,EA,1,100,0.103861
1764807825.560635,492106.000,13055,2,EA,1,100,0.103893
1764807825.627139,492172.500,13072,2,EA,1,100,0.103893
1764807825.693643,492239.000,13072,2,EA,1,100,0.103898
1764807825.760647,492306.000,13088,1,EA,1,100,0.103924
1764807825.827151,492372.500,13104,2,EA,1,100,0.103974
1764807825.893656,492439.000,13104,2,EA,1,100,0.104033
1764807825.960660,492506.000,13122,1,EA,1,100,0.104141
1764807826.027164,492572.500,13139,2,EA,1,100,0.104273
1764807826.093668,492639.000,13139,2,EA,1,100,0.104391
1764807826.160672,492706.000,13156,1,EA,1,100,0.104463
1764807826.227176,492772.500,13171,2,EA,1,100,0.104612
1764807826.293680,492839.000,13171,2,EA,1,100,0.104665
1764807826.360685,492906.000,13187,1,EA,1,100,0.104681
1764807826.427189,492972.500,13207,2,EA,1,100,0.104686
1764807826.493693,493039.000,13207,2,EA,1,100,0.104703
1764807826.560697,493106.000,13223,1,EA,1,100,0.104744
1764807826.627368,493172.667,13243,3,EA,1,100,0.104831
1764807826.694039,493239.333,13243,3,EA,1,100,0.104973
1764807826.760709,493306.000,13243,3,EA,1,100,0.105092
1764807826.826714,493372.000,13261,1,EA,1,100,0.105117
1764807826.893718,493439.000,13275,2,EA,1,100,0.105268
1764807826.960722,493506.000,13275,2,EA,1,100,0.105396
1764807827.026726,493572.000,13292,1,EA,1,100,0.105493
1764807827.093730,493639.000,13309,2,EA,1,100,0.105604
1764807827.160734,493706.000,13309,2,EA,1,100,0.105853
1764807827.226738,493772.000,13326,1,EA,1,100,0.108141
1764807827.293742,493839.000,13340,2,EA,1,100,0.109650
1764807827.360747,493906.000,13340,2,EA,1,100,0.109645
1764807827.426751,493972.000,13357,1,EA,1,100,0.109066
1764807827.493755,494039.000,13376,2,EA,1,100,0.108085
1764807827.560759,494106.000,13376,2,EA,1,100,0.107817
1764807827.626763,494172.000,13393,1,EA,1,100,0.107786
1764807827.693767,494239.000,13407,2,EA,1,100,0.107667
1764807827.760772,494306.000,13407,2,EA,1,100,0.107536
1764807827.826776,494372.000,13425,1,EA,1,100,0.107247
1764807827.893780,494439.000,13441,2,EA,1,100,0.106979
1764807827.960784,494506.000,13441,2,EA,1,100,0.106797
1764807828.026788,494572.000,13458,1,EA,1,100,0.106685
1764807828.093292,494638.500,13474,2,EA,1,100,0.106628
1764807828.159796,494705.000,13474,2,EA,1,100,0.106581
1764807828.226800,494772.000,13490,2,EA,1,100,0.106545
1764807828.293805,494839.000,13490,2,EA,1,100,0.106498
1764807828.359809,494905.000,13506,1,EA,1,100,0.106471
1764807828.426813,494972.000,13524,2,EA,1,100,0.106429
1764807828.493817,495039.000,13524,2,EA,1,100,0.106400
1764807828.559821,495105.000,13540,1,EA,1,100,0.106377
1764807828.626825,495172.000,13555,2,EA,1,100,0.106296
1764807828.693830,495239.000,13555,2,EA,1,100,0.106213
1764807828.759834,495305.000,13571,1,EA,1,100,0.106237
1764807828.826838,495372.000,13589,2,EA,1,100,0.106247
1764807828.893842,495439.000,13589,2,EA,1,100,0.106322
1764807828.959846,495505.000,13605,1,EA,1,100,0.106398
1764807829.026850,495572.000,13622,2,EA,1,100,0.106454
1764807829.093854,495639.000,13622,2,EA,1,100,0.106454
1764807829.159858,495705.000,13639,1,EA,1,100,0.106489
1764807829.226863,495772.000,13656,2,EA,1,100,0.106586
1764807829.293867,495839.000,13656,2,EA,1,100,0.106693
1764807829.359871,495905.000,13672,1,EA,1,100,0.106775
1764807829.426875,495972.000,13688,2,EA,1,100,0.106775
1764807829.493879,496039.000,13688,2,EA,1,100,0.106734
1764807829.559883,496105.000,13704,1,EA,1,100,0.106749
1764807829.626887,496172.000,13723,2,EA,1,100,0.106739
1764807829.693892,496239.000,13723,2,EA,1,100,0.106756
1764807829.759896,496305.000,13739,1,EA,1,100,0.106810
1764807829.826900,496372.000,13757,2,EA,1,100,0.106861
1764807829.893904,496439.000,13757,2,EA,1,100,0.106815
1764807829.959908,496505.000,13773,1,EA,1,100,0.106792
1764807830.026912,496572.000,13790,2,EA,1,100,0.106808
1764807830.093916,496639.000,13790,2,EA,1,100,0.106865
1764807830.159920,496705.000,13807,1,EA,1,100,0.106934
1764807830.226925,496772.000,13825,2,EA,1,100,0.107015
1764807830.293929,496839.000,13825,2,EA,1,100,0.107018
1764807830.360433,496905.500,13842,2,EA,1,100,0.106959
1764807830.426937,496972.000,13842,2,EA,1,100,0.106954
1764807830.493941,497039.000,13860,1,EA,1,100,0.106987
1764807830.560445,497105.500,13876,2,EA,1,100,0.106990
1764807830.626950,497172.000,13876,2,EA,1,100,0.107007
1764807830.693954,497239.000,13893,1,EA,1,100,0.107008
1764807830.760458,497305.500,13908,2,EA,1,100,0.106987
1764807830.826962,497372.000,13908,2,EA,1,100,0.106994
1764807830.893966,497439.000,13925,1,EA,1,100,0.107008
1764807830.960470,497505.500,13941,2,EA,1,100,0.106985
1764807831.026974,497572.000,13941,2,EA,1,100,0.106952
1764807831.093978,497639.000,13958,1,EA,1,100,0.106954
1764807831.160483,497705.500,13973,2,EA,1,100,0.107059
1764807831.226987,497772.000,13973,2,EA,1,100,0.107074
1764807831.293991,497839.000,13990,1,EA,1,100,0.107063
1764807831.360495,497905.500,14010,2,EA,1,100,0.107068
1764807831.426999,497972.000,14010,2,EA,1,100,0.107061
1764807831.493003,498038.000,14028,1,EA,1,100,0.107063
1764807831.560008,498105.000,14042,2,EA,1,100,0.107081
1764807831.627012,498172.000,14042,2,EA,1,100,0.107054
1764807831.694016,498239.000,14059,1,EA,1,100,0.107025
1764807831.760520,498305.500,14081,2,EA,1,100,0.106979
1764807831.827024,498372.000,14081,2,EA,1,100,0.106961
1764807831.893528,498438.500,14100,2,EA,1,100,0.106921
1764807831.960032,498505.000,14100,2,EA,1,100,0.106852
1764807832.027036,498572.000,14116,1,EA,1,100,0.106806
1764807832.093541,498638.500,14132,2,EA,1,100,0.106764
1764807832.160045,498705.000,14132,2,EA,1,100,0.106741
1764807832.227049,498772.000,14148,1,EA,1,100,0.106698
1764807832.293553,498838.500,14165,2,EA,1,100,0.106664
1764807832.360057,498905.000,14165,2,EA,1,100,0.106649
1764807832.427061,498972.000,14181,1,EA,1,100,0.106618
1764807832.493565,499038.500,14197,2,EA,1,100,0.106622
1764807832.560070,499105.000,14197,2,EA,1,100,0.106600
1764807832.627074,499172.000,14213,1,EA,1,100,0.106602
1764807832.693578,499238.500,14230,2,EA,1,100,0.106594
1764807832.760082,499305.000,14230,2,EA,1,100,0.106599
1764807832.827086,499372.000,14247,1,EA,1,100,0.106589
1764807832.893590,499438.500,14262,2,EA,1,100,0.106581
1764807832.960094,499505.000,14262,2,EA,1,100,0.106581
1764807833.027099,499572.000,14278,1,EA,1,100,0.106574
1764807833.093603,499638.500,14296,2,EA,1,100,0.106579
1764807833.160107,499705.000,14296,2,EA,1,100,0.106568
1764807833.227111,499772.000,14312,1,EA,1,100,0.106537
1764807833.293615,499838.500,14328,2,EA,1,100,0.106501
1764807833.360119,499905.000,14328,2,EA,1,100,0.106489
1764807833.427123,499972.000,14345,1,EA,1,100,0.106532
1764807833.493628,500038.500,14363,2,EA,1,100,0.106533
1764807833.560132,500105.000,14363,2,EA,1,100,0.106553
1764807833.627136,500172.000,14379,1,EA,1,100,0.106586
1764807833.693640,500238.500,14395,2,EA,1,100,0.106643
1764807833.760144,500305.000,14395,2,EA,1,100,0.106756
1764807833.826648,500371.500,14411,2,EA,1,100,0.106846
1764807833.893152,500438.000,14411,2,EA,1,100,0.106861
1764807833.960156,500505.000,14428,1,EA,1,100,0.106887
