LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764102585.632605,6236993.000,27476,1,HR,1,100,82.47
1764102586.232628,6237593.000,27574,1,HR,1,100,86.36
1764102586.632643,6237993.000,27642,1,HR,1,100,100.50
1764102586.912653,6238273.000,27694,1,HR,1,100,125.79
1764102587.925690,6239286.000,27847,1,HR,1,100,111.17
1764102588.565714,6239926.000,27963,1,HR,1,100,107.30
1764102590.458784,6241819.000,28261,1,HR,1,100,90.55
1764102591.298815,6242659.000,28411,1,HR,1,100,86.30
1764102592.952876,6244313.000,28681,1,HR,1,100,75.25
1764102593.965914,6245326.000,28845,1,HR,1,100,71.86
1764102594.645939,6246006.000,28962,1,HR,1,100,75.50
1764102595.645976,6247006.000,29114,1,HR,1,100,72.06
1764102597.872059,6249232.000,29478,1,HR,1,100,62.10
1764102598.632087,6249992.000,29611,1,HR,1,100,65.85
1764102599.432116,6250792.000,29746,1,HR,1,100,67.88
1764102602.418227,6253778.000,30228,1,HR,1,100,57.30
1764102602.818242,6254178.000,30300,1,HR,1,100,77.90
1764102603.938283,6255298.000,30482,1,HR,1,100,72.49
1764102605.951358,6257311.000,30812,1,HR,1,100,63.05
1764102606.845391,6258205.000,30960,1,HR,1,100,64.19
1764102612.151587,6263511.000,31801,1,HR,1,100,52.45
1764102624.870058,6276229.000,33872,1,HR,1,100,41.85
1764102627.617160,6278976.000,34318,1,HR,1,100,37.45
1764102630.990285,6282349.000,34872,1,HR,1,100,33.10
1764102633.856391,6285215.000,35320,1,HR,1,100,30.44
1764102636.389484,6287748.000,35733,1,HR,1,100,28.96
1764102636.949505,6288308.000,35834,1,HR,1,100,46.34
1764102638.962580,6290321.000,36152,1,HR,1,100,42.71
1764102640.176625,6291535.000,36355,1,HR,1,100,44.33
1764102647.015878,6298374.000,37464,1,HR,1,100,36.44
1764102647.495896,6298854.000,37547,1,HR,1,100,56.12
1764102647.855909,6299214.000,37598,1,HR,1,100,80.69
1764102648.748942,6300107.000,37747,1,HR,1,100,77.91
1764102650.642012,6302000.000,38051,1,HR,1,100,67.69
1764102652.082065,6303440.000,38299,1,HR,1,100,61.90
1764102653.255109,6304613.000,38479,1,HR,1,100,59.64
1764102655.348186,6306706.000,38815,1,HR,1,100,52.80
1764102655.788203,6307146.000,38899,1,HR,1,100,71.37
1764102656.228219,6307586.000,38966,1,HR,1,100,85.81
1764102656.922245,6308280.000,39084,1,HR,1,100,86.35
1764102658.361298,6309719.000,39315,1,HR,1,100,76.42
1764102658.641308,6309999.000,39368,1,HR,1,100,107.06
1764102661.588417,6312946.000,39831,1,HR,1,100,87.83
1764102662.708459,6314066.000,40014,1,HR,1,100,80.22
1764102663.761498,6315119.000,40195,1,HR,1,100,75.21
1764102664.201514,6315559.000,40269,1,HR,1,100,88.80
1764102666.334593,6317692.000,40616,1,HR,1,100,75.36
1764102666.774609,6318132.000,40683,1,HR,1,100,88.91
1764102667.054620,6318412.000,40736,1,HR,1,100,116.78
1764102667.707644,6319065.000,40835,1,HR,1,100,111.66
1764102667.987654,6319345.000,40887,1,HR,1,100,134.47
1764102668.307666,6319665.000,40938,1,HR,1,100,146.25
1764102669.640715,6320998.000,41156,1,HR,1,100,123.85
