LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764809519.879262,2186311.000,27028,1,HR,1,100,78.63
1764809520.359282,2186791.000,27114,1,HR,1,100,88.93
1764809521.972347,2188404.000,27383,1,HR,1,100,77.50
1764809522.652375,2189084.000,27499,1,HR,1,100,79.89
1764809524.185437,2190617.000,27749,1,HR,1,100,70.91
1764809524.945467,2191377.000,27869,1,HR,1,100,72.69
1764809525.758500,2192190.000,28010,1,HR,1,100,73.21
1764809526.518531,2192950.000,28145,1,HR,1,100,74.48
1764809527.452569,2193884.000,28295,1,HR,1,100,72.42
1764809527.971590,2194403.000,28380,1,HR,1,100,81.97
1764809528.651617,2195083.000,28497,1,HR,1,100,83.36
1764809529.011632,2195443.000,28550,1,HR,1,100,101.88
1764809529.945669,2196377.000,28720,1,HR,1,100,93.73
1764809530.545694,2196977.000,28811,1,HR,1,100,95.12
1764809531.064715,2197496.000,28897,1,HR,1,100,99.63
1764809531.878748,2198310.000,29034,1,HR,1,100,94.15
1764809532.838786,2199270.000,29200,1,HR,1,100,87.12
1764809533.851827,2200283.000,29368,1,HR,1,100,81.09
1764809535.331887,2201763.000,29612,1,HR,1,100,72.08
1764809535.904910,2202336.000,29713,1,HR,1,100,79.87
1764809537.917992,2204349.000,30047,1,HR,1,100,68.79
1764809538.198003,2204629.000,30099,1,HR,1,100,101.12
1764809539.318048,2205749.000,30284,1,HR,1,100,90.56
1764809539.771067,2206202.000,30351,1,HR,1,100,100.74
1764809540.691104,2207122.000,30509,1,HR,1,100,92.84
1764809541.611141,2208042.000,30663,1,HR,1,100,86.70
1764809542.264168,2208695.000,30780,1,HR,1,100,88.27
1764809543.024198,2209455.000,30901,1,HR,1,100,86.20
1764809543.704226,2210135.000,31019,1,HR,1,100,86.65
1764809544.397254,2210828.000,31137,1,HR,1,100,87.00
1764809546.491338,2212922.000,31482,1,HR,1,100,74.08
1764809547.171366,2213602.000,31598,1,HR,1,100,77.22
1764809548.024400,2214455.000,31732,1,HR,1,100,75.94
1764809548.864434,2215295.000,31867,1,HR,1,100,74.93
1764809549.624465,2216055.000,32001,1,HR,1,100,75.83
1764809550.437498,2216868.000,32137,1,HR,1,100,75.64
1764809551.517542,2217948.000,32310,1,HR,1,100,71.18
1764809551.957559,2218388.000,32394,1,HR,1,100,85.66
1764809553.330615,2219761.000,32611,1,HR,1,100,76.43
1764809553.650628,2220081.000,32663,1,HR,1,100,101.11
1764809555.823716,2222254.000,33017,1,HR,1,100,84.82
1764809557.636789,2224067.000,33316,1,HR,1,100,73.38
1764809558.156810,2224587.000,33402,1,HR,1,100,82.71
1764809559.769875,2226200.000,33667,1,HR,1,100,72.66
1764809560.449903,2226880.000,33785,1,HR,1,100,76.12
1764809562.422982,2228853.000,34103,1,HR,1,100,66.01
1764809562.957004,2229387.000,34188,1,HR,1,100,76.98
1764809564.277057,2230707.000,34402,1,HR,1,100,69.98
