LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764809127.344712,1793804.000,27854,1,HR,1,100,42.92
1764809127.983751,1794443.000,27969,1,HR,1,100,54.21
1764809128.463779,1794923.000,28036,1,HR,1,100,69.94
1764809129.797859,1796257.000,28268,1,HR,1,100,64.50
1764809131.210944,1797670.000,28483,1,HR,1,100,59.69
1764809131.770978,1798230.000,28573,1,HR,1,100,70.24
1764809132.851043,1799310.000,28754,1,HR,1,100,66.97
1764809133.704094,1800163.000,28886,1,HR,1,100,67.96
1764809134.584146,1801043.000,29036,1,HR,1,100,68.01
1764809135.477200,1801936.000,29186,1,HR,1,100,68.05
1764809136.197243,1802656.000,29303,1,HR,1,100,71.45
1764809137.037293,1803496.000,29442,1,HR,1,100,71.44
1764809137.890345,1804349.000,29591,1,HR,1,100,71.44
1764809138.850402,1805309.000,29741,1,HR,1,100,69.45
1764809139.503441,1805962.000,29841,1,HR,1,100,74.85
1764809140.423496,1806882.000,30007,1,HR,1,100,72.71
1764809141.263547,1807722.000,30140,1,HR,1,100,72.43
1764809142.117598,1808576.000,30277,1,HR,1,100,72.20
1764809143.116658,1809575.000,30443,1,HR,1,100,69.49
1764809143.930707,1810389.000,30576,1,HR,1,100,70.72
1764809144.690752,1811149.000,30710,1,HR,1,100,72.55
1764809145.529803,1811988.000,30849,1,HR,1,100,72.30
1764809147.263906,1813722.000,31135,1,HR,1,100,63.98
1764809147.956948,1814415.000,31253,1,HR,1,100,69.37
1764809148.877003,1815335.000,31402,1,HR,1,100,68.45
1764809149.797058,1816255.000,31555,1,HR,1,100,67.73
1764809150.610107,1817068.000,31692,1,HR,1,100,69.35
1764809151.530162,1817988.000,31843,1,HR,1,100,68.43
1764809152.503221,1818961.000,32014,1,HR,1,100,67.11
1764809153.303269,1819761.000,32134,1,HR,1,100,68.86
1764809154.196322,1820654.000,32283,1,HR,1,100,68.71
1764809155.076375,1821534.000,32434,1,HR,1,100,68.59
1764809155.876423,1822334.000,32569,1,HR,1,100,70.02
1764809156.729474,1823187.000,32703,1,HR,1,100,70.33
1764809157.569524,1824027.000,32827,1,HR,1,100,70.58
1764809158.463578,1824921.000,32975,1,HR,1,100,70.04
1764809159.342631,1825800.000,33125,1,HR,1,100,69.63
1764809160.276687,1826734.000,33280,1,HR,1,100,68.65
1764809160.995730,1827453.000,33398,1,HR,1,100,71.91
1764809162.169800,1828627.000,33575,1,HR,1,100,67.43
1764809163.049853,1829507.000,33729,1,HR,1,100,67.59
1764809163.929906,1830387.000,33878,1,HR,1,100,67.72
1764809164.742954,1831200.000,34011,1,HR,1,100,69.34
1764809165.543002,1832000.000,34147,1,HR,1,100,70.60
1764809166.396054,1832853.000,34281,1,HR,1,100,70.78
1764809167.236104,1833693.000,34423,1,HR,1,100,70.93
1764809168.116157,1834573.000,34572,1,HR,1,100,70.32
1764809168.889203,1835346.000,34692,1,HR,1,100,72.23
1764809169.729253,1836186.000,34843,1,HR,1,100,72.06
1764809170.662309,1837119.000,34996,1,HR,1,100,70.54
1764809171.382352,1837839.000,35116,1,HR,1,100,73.38
1764809172.182400,1838639.000,35258,1,HR,1,100,73.74
1764809173.156459,1839613.000,35407,1,HR,1,100,71.24
1764809174.115516,1840572.000,35555,1,HR,1,100,69.30
1764809174.809558,1841266.000,35673,1,HR,1,100,73.51
1764809175.888623,1842345.000,35857,1,HR,1,100,69.52
1764809176.742674,1843199.000,35991,1,HR,1,100,69.94
1764809177.582724,1844039.000,36131,1,HR,1,100,70.27
1764809178.422774,1844879.000,36265,1,HR,1,100,70.53
1764809179.315828,1845772.000,36416,1,HR,1,100,70.01
1764809180.035871,1846492.000,36536,1,HR,1,100,72.97
1764809180.928925,1847385.000,36689,1,HR,1,100,71.91
1764809181.768975,1848225.000,36821,1,HR,1,100,71.80
1764809182.729033,1849185.000,36976,1,HR,1,100,69.73
1764809183.502079,1849958.000,37113,1,HR,1,100,71.78
1764809184.262125,1850718.000,37230,1,HR,1,100,73.37
1764809185.062172,1851518.000,37368,1,HR,1,100,73.73
1764809185.835219,1852291.000,37507,1,HR,1,100,74.89
1764809186.715271,1853171.000,37655,1,HR,1,100,73.40
1764809187.808337,1854264.000,37825,1,HR,1,100,69.44
1764809188.488378,1854944.000,37943,1,HR,1,100,73.61
1764809189.128416,1855584.000,38043,1,HR,1,100,78.09
1764809190.101475,1856557.000,38197,1,HR,1,100,74.62
1764809190.981527,1857437.000,38352,1,HR,1,100,73.19
1764809191.714571,1858170.000,38470,1,HR,1,100,75.45
1764809194.728752,1861184.000,38973,1,HR,1,100,63.12
1764809195.581803,1862037.000,39110,1,HR,1,100,64.97
1764809196.861880,1863317.000,39324,1,HR,1,100,60.95
1764809197.221901,1863677.000,39375,1,HR,1,100,84.44
1764809198.915003,1865370.000,39643,1,HR,1,100,73.61
1764809201.328147,1867783.000,40042,1,HR,1,100,62.81
1764809203.621285,1870076.000,40413,1,HR,1,100,54.70
1764809204.354329,1870809.000,40545,1,HR,1,100,61.06
1764809205.714411,1872169.000,40767,1,HR,1,100,57.30
1764809206.527459,1872982.000,40904,1,HR,1,100,61.23
1764809207.207500,1873662.000,41024,1,HR,1,100,67.23
1764809207.967546,1874422.000,41143,1,HR,1,100,69.84
1764809208.660587,1875115.000,41270,1,HR,1,100,73.92
1764809208.740592,1875195.000,41272,1,HR,1,100,224.17
1764809209.540640,1875995.000,41407,1,HR,1,100,191.02
1764809210.314686,1876769.000,41543,1,HR,1,100,166.11
1764809211.074732,1877529.000,41662,1,HR,1,100,146.74
1764809211.713770,1878168.000,41778,1,HR,1,100,134.97
1764809212.767833,1879222.000,41948,1,HR,1,100,117.79
1764809213.807896,1880262.000,42124,1,HR,1,100,104.44
1764809215.100973,1881555.000,42325,1,HR,1,100,91.64
1764809215.901021,1882355.000,42460,1,HR,1,100,87.95
1764809216.474056,1882928.000,42558,1,HR,1,100,92.21
1764809217.434113,1883888.000,42711,1,HR,1,100,85.61
1764809217.994147,1884448.000,42812,1,HR,1,100,90.39
