LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764809519.971266,2186403.000,27049,2,EA,1,100,0.090808
1764809519.971266,2186403.000,27049,2,EA,1,100,0.090861
1764809520.038269,2186470.000,27066,1,EA,1,100,0.090937
1764809520.104772,2186536.500,27085,2,EA,1,100,0.091009
1764809520.171274,2186603.000,27085,2,EA,1,100,0.091081
1764809520.238277,2186670.000,27102,1,EA,1,100,0.091183
1764809520.304780,2186736.500,27118,2,EA,1,100,0.091344
1764809520.371282,2186803.000,27118,2,EA,1,100,0.091520
1764809520.438285,2186870.000,27136,1,EA,1,100,0.091616
1764809520.504788,2186936.500,27154,2,EA,1,100,0.091620
1764809520.571290,2187003.000,27154,2,EA,1,100,0.091531
1764809520.638293,2187070.000,27171,1,EA,1,100,0.091368
1764809520.704796,2187136.500,27186,2,EA,1,100,0.091401
1764809520.771299,2187203.000,27186,2,EA,1,100,0.091598
1764809520.838301,2187270.000,27203,1,EA,1,100,0.091807
1764809520.904804,2187336.500,27219,2,EA,1,100,0.091894
1764809520.971307,2187403.000,27219,2,EA,1,100,0.091937
1764809521.038309,2187470.000,27236,1,EA,1,100,0.091966
1764809521.104812,2187536.500,27251,2,EA,1,100,0.091995
1764809521.171315,2187603.000,27251,2,EA,1,100,0.092023
1764809521.238317,2187670.000,27270,1,EA,1,100,0.092048
1764809521.304820,2187736.500,27286,2,EA,1,100,0.092067
1764809521.371323,2187803.000,27286,2,EA,1,100,0.092091
1764809521.438326,2187870.000,27304,1,EA,1,100,0.092110
1764809521.504828,2187936.500,27319,2,EA,1,100,0.092134
1764809521.571331,2188003.000,27319,2,EA,1,100,0.092160
1764809521.637834,2188069.500,27335,2,EA,1,100,0.092183
1764809521.704336,2188136.000,27335,2,EA,1,100,0.092190
1764809521.771339,2188203.000,27352,1,EA,1,100,0.092204
1764809521.837842,2188269.500,27369,2,EA,1,100,0.092215
1764809521.904344,2188336.000,27369,2,EA,1,100,0.092222
1764809521.971347,2188403.000,27387,1,EA,1,100,0.092244
1764809522.037850,2188469.500,27403,2,EA,1,100,0.092268
1764809522.104352,2188536.000,27403,2,EA,1,100,0.092279
1764809522.171355,2188603.000,27419,1,EA,1,100,0.092286
1764809522.237858,2188669.500,27436,2,EA,1,100,0.092297
1764809522.304361,2188736.000,27436,2,EA,1,100,0.092303
1764809522.371363,2188803.000,27452,1,EA,1,100,0.092283
1764809522.437866,2188869.500,27468,2,EA,1,100,0.092282
1764809522.504369,2188936.000,27468,2,EA,1,100,0.092308
1764809522.571371,2189003.000,27484,1,EA,1,100,0.092360
1764809522.637874,2189069.500,27503,2,EA,1,100,0.092402
1764809522.704377,2189136.000,27503,2,EA,1,100,0.092436
