LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764096106.864353,1617345.000,64194,1,EA,1,100,0.775561
1764096106.930856,1617411.500,64211,2,EA,1,100,0.775216
1764096106.997360,1617478.000,64211,2,EA,1,100,0.774698
1764096107.064364,1617545.000,64227,1,EA,1,100,0.774525
1764096107.130867,1617611.500,64243,2,EA,1,100,0.774353
1764096107.197371,1617678.000,64243,2,EA,1,100,0.773320
1764096107.264375,1617745.000,64259,1,EA,1,100,0.774611
1764096107.330878,1617811.500,64276,2,EA,1,100,0.774871
1764096107.397382,1617878.000,64276,2,EA,1,100,0.774957
1764096107.464386,1617945.000,64293,1,EA,1,100,0.774353
1764096107.530889,1618011.500,64309,2,EA,1,100,0.774267
1764096107.597393,1618078.000,64309,2,EA,1,100,0.774440
1764096107.664397,1618145.000,64326,1,EA,1,100,0.774525
1764096107.730900,1618211.500,64344,2,EA,1,100,0.774095
1764096107.797404,1618278.000,64344,2,EA,1,100,0.773922
1764096107.864408,1618345.000,64360,2,EA,1,100,0.774267
1764096107.931411,1618412.000,64360,2,EA,1,100,0.774440
1764096107.997415,1618478.000,64377,1,EA,1,100,0.774957
1764096108.064419,1618545.000,64392,2,EA,1,100,0.775561
1764096108.131422,1618612.000,64392,2,EA,1,100,0.776080
1764096108.197426,1618678.000,64409,1,EA,1,100,0.776080
1764096108.264430,1618745.000,64427,2,EA,1,100,0.776253
1764096108.331433,1618812.000,64427,2,EA,1,100,0.776339
1764096108.397437,1618878.000,64444,1,EA,1,100,0.776686
1764096108.464441,1618945.000,64459,2,EA,1,100,0.777120
1764096108.531444,1619012.000,64459,2,EA,1,100,0.777294
1764096108.597448,1619078.000,64476,1,EA,1,100,0.777554
1764096108.664452,1619145.000,64492,2,EA,1,100,0.777728
1764096108.731455,1619212.000,64492,2,EA,1,100,0.778163
1764096108.797459,1619278.000,64510,1,EA,1,100,0.778424
1764096108.864463,1619345.000,64524,2,EA,1,100,0.778510
1764096108.931466,1619412.000,64524,2,EA,1,100,0.778773
1764096108.997470,1619478.000,64543,1,EA,1,100,0.778859
1764096109.064474,1619545.000,64560,2,EA,1,100,0.779295
1764096109.131477,1619612.000,64560,2,EA,1,100,0.779295
1764096109.197481,1619678.000,64577,1,EA,1,100,0.779557
1764096109.264485,1619745.000,64591,2,EA,1,100,0.779732
1764096109.331488,1619812.000,64591,2,EA,1,100,0.780082
1764096109.397492,1619878.000,64608,1,EA,1,100,0.779994
1764096109.464496,1619945.000,64625,2,EA,1,100,0.780344
1764096109.531499,1620012.000,64625,2,EA,1,100,0.780431
1764096109.597503,1620078.000,64642,1,EA,1,100,0.780694
1764096109.664507,1620145.000,64657,2,EA,1,100,0.781220
1764096109.731510,1620212.000,64657,2,EA,1,100,0.781746
1764096109.797514,1620278.000,64674,1,EA,1,100,0.782538
1764096109.864018,1620344.500,64690,2,EA,1,100,0.783065
1764096109.930521,1620411.000,64690,2,EA,1,100,0.783418
1764096109.997525,1620478.000,64709,2,EA,1,100,0.783948
1764096110.064529,1620545.000,64709,2,EA,1,100,0.784036
1764096110.131032,1620611.500,64733,2,EA,1,100,0.784036
1764096110.197536,1620678.000,64733,2,EA,1,100,0.784301
1764096110.264040,1620744.500,64750,2,EA,1,100,0.784832
1764096110.330544,1620811.000,64750,2,EA,1,100,0.785097
1764096110.397547,1620878.000,64766,1,EA,1,100,0.785807
1764096110.464051,1620944.500,64784,2,EA,1,100,0.785895
1764096110.530555,1621011.000,64784,2,EA,1,100,0.786073
