LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764095273.665512,784203.000,58911,1,HR,1,100,37.68
1764095275.065826,785603.000,59140,1,HR,1,100,38.83
1764095276.679187,787216.000,59413,1,HR,1,100,38.53
1764095278.252539,788789.000,59649,1,HR,1,100,38.52
1764095279.332781,789869.000,59831,1,HR,1,100,42.30
1764095280.106955,790643.000,59964,1,HR,1,100,50.45
1764095280.826116,791362.000,60081,1,HR,1,100,57.76
1764095282.440477,792976.000,60341,1,HR,1,100,53.25
1764095282.960594,793496.000,60424,1,HR,1,100,67.06
1764095284.173865,794709.000,60622,1,HR,1,100,63.27
1764095286.187316,796722.000,60955,1,HR,1,100,55.88
1764095286.387361,796922.000,60991,1,HR,1,100,110.13
1764095287.880695,798415.000,61227,1,HR,1,100,94.66
1764095290.734334,801268.000,61702,1,HR,1,100,78.32
1764095291.414487,801948.000,61805,1,HR,1,100,80.52
1764095292.707776,803241.000,62010,1,HR,1,100,73.05
1764095294.761236,805294.000,62355,1,HR,1,100,63.35
1764095296.095535,806628.000,62571,1,HR,1,100,59.37
1764095296.775687,807308.000,62676,1,HR,1,100,65.79
1764095297.828923,808361.000,62865,1,HR,1,100,63.99
1764095298.389048,808921.000,62950,1,HR,1,100,73.58
1764095300.082428,810614.000,63232,1,HR,1,100,65.16
1764095301.042643,811574.000,63381,1,HR,1,100,64.57
1764095302.255914,812787.000,63583,1,HR,1,100,61.33
1764095302.776031,813307.000,63672,1,HR,1,100,73.35
1764095304.269365,814800.000,63922,1,HR,1,100,66.06
1764095305.682682,816213.000,64139,1,HR,1,100,60.90
1764095308.016204,818546.000,64521,1,HR,1,100,53.11
1764095308.736365,819266.000,64638,1,HR,1,100,59.83
1764095309.790601,820320.000,64818,1,HR,1,100,59.35
1764095310.629789,821159.000,64951,1,HR,1,100,62.04
1764095311.309942,821839.000,65054,1,HR,1,100,67.86
1764095312.164133,822693.000,65203,1,HR,1,100,68.65
1764095313.004321,823533.000,65345,1,HR,1,100,69.27
1764095315.577897,826106.000,221,1,HR,1,100,59.08
1764095316.351070,826879.000,355,1,HR,1,100,63.50
1764095317.431312,827959.000,523,1,HR,1,100,61.73
1764095317.964432,828492.000,615,1,HR,1,100,73.66
1764095318.324512,828852.000,682,1,HR,1,100,94.33
1764095319.604799,830132.000,898,1,HR,1,100,83.78
1764095322.911539,833438.000,1412,1,HR,1,100,69.23
1764095324.404874,834931.000,1658,1,HR,1,100,62.85
1764095328.312749,838838.000,2313,1,HR,1,100,52.32
1764095329.513018,840038.000,2495,1,HR,1,100,51.81
1764095330.766298,841291.000,2712,1,HR,1,100,51.05
1764095332.859767,843384.000,3048,1,HR,1,100,46.11
1764095334.753191,845277.000,3350,1,HR,1,100,42.96
1764095335.873442,846397.000,3531,1,HR,1,100,45.32
1764095336.246525,846770.000,3601,1,HR,1,100,72.28
1764095337.886893,848410.000,3865,1,HR,1,100,64.35
1764095341.073606,851596.000,4398,1,HR,1,100,54.27
1764095343.608174,854130.000,4802,1,HR,1,100,47.50
