LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764098821.358853,2472970.000,4083,1,HR,1,100,61.90
1764098821.918796,2473530.000,4182,1,HR,1,100,71.96
1764098824.851502,2476463.000,4646,1,HR,1,100,60.53
1764098825.664420,2477276.000,4780,1,HR,1,100,63.75
1764098826.864300,2478476.000,4978,1,HR,1,100,60.69
1764098828.397146,2480009.000,5214,1,HR,1,100,55.98
1764098829.889996,2481502.000,5463,1,HR,1,100,52.55
1764098830.929892,2482542.000,5629,1,HR,1,100,53.69
1764098831.942790,2483555.000,5795,1,HR,1,100,55.09
1764098832.662718,2484275.000,5910,1,HR,1,100,61.37
1764098833.476636,2485089.000,6050,1,HR,1,100,64.40
1764098833.955588,2485568.000,6133,1,HR,1,100,77.87
1764098834.915492,2486528.000,6281,1,HR,1,100,74.45
1764098840.714910,2492328.000,7226,1,HR,1,100,60.22
1764098842.367744,2493981.000,7508,1,HR,1,100,54.97
1764098842.647716,2494261.000,7541,1,HR,1,100,90.37
1764098844.340546,2495954.000,7810,1,HR,1,100,78.23
1764098845.540426,2497154.000,8010,1,HR,1,100,71.95
1764098849.086070,2500700.000,8575,1,HR,1,100,59.75
1764098851.139864,2502754.000,8922,1,HR,1,100,53.01
1764098852.112766,2503727.000,9071,1,HR,1,100,55.12
1764098852.912686,2504527.000,9205,1,HR,1,100,59.54
1764098853.472630,2505087.000,9306,1,HR,1,100,70.12
1764098854.885488,2506500.000,9544,1,HR,1,100,64.06
1764098855.765399,2507380.000,9679,1,HR,1,100,64.97
1764098856.498326,2508113.000,9797,1,HR,1,100,69.05
1764098856.818294,2508433.000,9866,1,HR,1,100,95.38
1764098857.098266,2508713.000,9902,1,HR,1,100,121.80
1764098857.618214,2509233.000,9985,1,HR,1,100,120.38
1764098858.591116,2510206.000,10149,1,HR,1,100,107.51
1764098859.031072,2510646.000,10221,1,HR,1,100,113.93
1764098860.110963,2511726.000,10405,1,HR,1,100,100.95
1764098861.283846,2512899.000,10587,1,HR,1,100,90.01
1764098862.416732,2514032.000,10785,1,HR,1,100,81.91
1764098863.136660,2514752.000,10901,1,HR,1,100,82.23
1764098864.349538,2515965.000,11089,1,HR,1,100,75.07
1764098864.709502,2516325.000,11157,1,HR,1,100,95.42
1764098865.309442,2516925.000,11261,1,HR,1,100,96.44
1764098869.176054,2520792.000,11874,1,HR,1,100,78.48
1764098870.508920,2522125.000,12088,1,HR,1,100,71.14
1764098871.268844,2522885.000,12221,1,HR,1,100,72.88
1764098873.641606,2525258.000,12599,1,HR,1,100,62.33
1764098874.161553,2525778.000,12689,1,HR,1,100,74.12
1764098875.094460,2526711.000,12839,1,HR,1,100,72.14
1764098875.614408,2527231.000,12924,1,HR,1,100,81.75
1764098876.534315,2528151.000,13074,1,HR,1,100,78.08
1764098877.427226,2529044.000,13223,1,HR,1,100,75.88
1764098878.347133,2529964.000,13370,1,HR,1,100,73.51
1764098879.200048,2530817.000,13509,1,HR,1,100,73.05
1764098880.039963,2531657.000,13641,1,HR,1,100,72.69
1764098882.092757,2533710.000,13972,1,HR,1,100,63.07
1764098883.746591,2535364.000,14251,1,HR,1,100,57.18
1764098885.319433,2536937.000,14506,1,HR,1,100,53.02
1764098886.039361,2537657.000,14624,1,HR,1,100,59.76
1764098886.319333,2537937.000,14674,1,HR,1,100,94.10
1764098889.465018,2541083.000,15172,1,HR,1,100,77.46
1764098889.944969,2541563.000,15257,1,HR,1,100,88.03
1764098891.517812,2543136.000,15510,1,HR,1,100,77.01
1764098893.930569,2545549.000,15907,1,HR,1,100,65.45
1764098894.370525,2545989.000,15991,1,HR,1,100,81.21
1764098895.943367,2547562.000,16244,1,HR,1,100,71.71
1764098897.103251,2548722.000,16425,1,HR,1,100,67.27
1764098900.009959,2551629.000,16910,1,HR,1,100,56.95
