LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764101173.103405,4824548.000,59745,1,HR,1,100,84.39
1764101173.823261,4825268.000,59861,1,HR,1,100,84.15
1764101174.463134,4825908.000,59960,1,HR,1,100,86.29
1764101175.395947,4826841.000,60111,1,HR,1,100,81.60
1764101176.275772,4827721.000,60266,1,HR,1,100,78.62
1764101176.688690,4828134.000,60335,1,HR,1,100,94.48
1764101177.448539,4828894.000,60450,1,HR,1,100,91.03
1764101178.328363,4829774.000,60600,1,HR,1,100,85.95
1764101178.981233,4830427.000,60698,1,HR,1,100,87.69
1764101179.781074,4831227.000,60831,1,HR,1,100,84.87
1764101180.634903,4832081.000,60982,1,HR,1,100,81.88
1764101181.473736,4832920.000,61105,1,HR,1,100,79.56
1764101181.993633,4833440.000,61204,1,HR,1,100,87.52
1764101182.807470,4834254.000,61338,1,HR,1,100,84.74
1764101183.487335,4834934.000,61437,1,HR,1,100,85.51
1764101184.286175,4835733.000,61569,1,HR,1,100,83.18
1764101184.940045,4836387.000,61685,1,HR,1,100,85.53
1764101186.019830,4837467.000,61856,1,HR,1,100,78.87
1764101186.512732,4837960.000,61939,1,HR,1,100,89.12
1764101186.752684,4838200.000,61975,1,HR,1,100,124.87
1764101187.392556,4838840.000,62074,1,HR,1,100,117.96
1764101187.832469,4839280.000,62157,1,HR,1,100,122.05
1764101188.112413,4839560.000,62193,1,HR,1,100,142.55
1764101189.125211,4840573.000,62357,1,HR,1,100,124.20
1764101190.045028,4841493.000,62507,1,HR,1,100,111.09
1764101190.737890,4842186.000,62626,1,HR,1,100,106.01
1764101191.177802,4842626.000,62700,1,HR,1,100,112.76
1764101191.977643,4843426.000,62832,1,HR,1,100,104.37
1764101192.310576,4843759.000,62883,1,HR,1,100,122.84
1764101192.630512,4844079.000,62951,1,HR,1,100,137.21
1764101192.830473,4844279.000,62969,1,HR,1,100,173.39
1764101193.350369,4844799.000,63070,1,HR,1,100,160.50
1764101194.110218,4845559.000,63186,1,HR,1,100,142.37
1764101194.803079,4846252.000,63301,1,HR,1,100,130.34
1764101195.482944,4846932.000,63421,1,HR,1,100,120.99
1764101196.496742,4847946.000,63575,1,HR,1,100,107.43
1764101197.295583,4848745.000,63707,1,HR,1,100,100.22
1764101197.975447,4849425.000,63824,1,HR,1,100,97.56
1764101198.629317,4850079.000,63924,1,HR,1,100,96.71
1764101199.149213,4850599.000,64008,1,HR,1,100,100.86
1764101199.949054,4851399.000,64140,1,HR,1,100,95.12
1764101200.881868,4852332.000,64290,1,HR,1,100,88.47
1764101201.481748,4852932.000,64396,1,HR,1,100,91.03
1764101201.961653,4853412.000,64480,1,HR,1,100,98.58
1764101202.694507,4854145.000,64598,1,HR,1,100,95.19
1764101203.414363,4854865.000,64713,1,HR,1,100,92.56
1764101204.187209,4855638.000,64829,1,HR,1,100,89.53
1764101204.987050,4856438.000,64961,1,HR,1,100,86.30
1764101205.746898,4857198.000,65096,1,HR,1,100,84.67
1764101206.559736,4858011.000,65218,1,HR,1,100,82.52
1764101207.199609,4858651.000,65334,1,HR,1,100,85.02
1764101207.933462,4859385.000,65451,1,HR,1,100,84.64
1764101208.652319,4860104.000,32,1,HR,1,100,84.35
1764101209.492152,4860944.000,164,1,HR,1,100,81.48
1764101210.066037,4861518.000,265,1,HR,1,100,87.18
1764101210.385973,4861838.000,317,1,HR,1,100,109.48
1764101211.384774,4862837.000,483,1,HR,1,100,98.48
1764101212.118628,4863571.000,602,1,HR,1,100,95.11
1764101212.838485,4864291.000,719,1,HR,1,100,92.50
1764101213.478357,4864931.000,818,1,HR,1,100,92.78
1764101214.171219,4865624.000,936,1,HR,1,100,91.77
1764101215.051044,4866504.000,1083,1,HR,1,100,86.52
1764101215.983858,4867437.000,1235,1,HR,1,100,81.79
1764101216.503754,4867957.000,1318,1,HR,1,100,89.26
1764101217.143627,4868597.000,1422,1,HR,1,100,90.25
1764101217.876481,4869330.000,1538,1,HR,1,100,88.72
1764101218.636329,4870090.000,1671,1,HR,1,100,86.55
1764101219.276202,4870730.000,1771,1,HR,1,100,88.15
1764101220.089040,4871543.000,1904,1,HR,1,100,85.22
1764101220.648928,4872103.000,1989,1,HR,1,100,90.10
1764101221.622734,4873077.000,2153,1,HR,1,100,83.96
1764101222.101639,4873556.000,2245,1,HR,1,100,93.08
1764101222.541551,4873996.000,2312,1,HR,1,100,102.70
1764101222.941471,4874396.000,2379,1,HR,1,100,113.21
1764101223.635333,4875090.000,2497,1,HR,1,100,107.66
1764101224.554150,4876009.000,2645,1,HR,1,100,98.23
1764101225.034054,4876489.000,2728,1,HR,1,100,104.18
1764101225.767908,4877223.000,2848,1,HR,1,100,99.55
1764101226.567748,4878023.000,2980,1,HR,1,100,94.09
1764101227.127637,4878583.000,3069,1,HR,1,100,96.99
1764101228.900283,4880356.000,3363,1,HR,1,100,83.01
1764101229.553153,4881009.000,3464,1,HR,1,100,85.40
1764101230.313002,4881769.000,3599,1,HR,1,100,83.97
1764101230.712922,4882169.000,3666,1,HR,1,100,98.64
1764101231.485768,4882942.000,3782,1,HR,1,100,94.26
1764101232.445577,4883902.000,3935,1,HR,1,100,87.20
