LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764809694.695384,2361119.000,55779,1,EA,1,100,0.076605
1764809694.761391,2361185.000,55796,1,EA,1,100,0.076650
1764809694.828398,2361252.000,55813,2,EA,1,100,0.076690
1764809694.895405,2361319.000,55813,2,EA,1,100,0.076725
1764809694.961412,2361385.000,55829,1,EA,1,100,0.076767
1764809695.028419,2361452.000,55847,2,EA,1,100,0.076815
1764809695.095427,2361519.000,55847,2,EA,1,100,0.076869
1764809695.161434,2361585.000,55865,1,EA,1,100,0.076928
1764809695.228441,2361652.000,55880,2,EA,1,100,0.076991
1764809695.295448,2361719.000,55880,2,EA,1,100,0.077043
1764809695.361455,2361785.000,55896,1,EA,1,100,0.077088
1764809695.428462,2361852.000,55914,2,EA,1,100,0.077137
1764809695.495469,2361919.000,55914,2,EA,1,100,0.077196
1764809695.561476,2361985.000,55932,1,EA,1,100,0.077236
1764809695.628484,2362052.000,55947,2,EA,1,100,0.077265
1764809695.695491,2362119.000,55947,2,EA,1,100,0.077305
1764809695.761498,2362185.000,55964,1,EA,1,100,0.077344
1764809695.828505,2362252.000,55981,2,EA,1,100,0.077381
1764809695.895512,2362319.000,55981,2,EA,1,100,0.077424
1764809695.961519,2362385.000,55997,1,EA,1,100,0.077472
1764809696.028526,2362452.000,56014,2,EA,1,100,0.077522
1764809696.095533,2362519.000,56014,2,EA,1,100,0.077568
1764809696.161540,2362585.000,56029,1,EA,1,100,0.077610
1764809696.228548,2362652.000,56046,2,EA,1,100,0.077640
1764809696.295555,2362719.000,56046,2,EA,1,100,0.077676
1764809696.362062,2362785.500,56063,2,EA,1,100,0.077714
1764809696.428569,2362852.000,56063,2,EA,1,100,0.077760
1764809696.495576,2362919.000,56080,1,EA,1,100,0.077807
1764809696.562083,2362985.500,56096,2,EA,1,100,0.077849
1764809696.628590,2363052.000,56096,2,EA,1,100,0.077893
1764809696.695597,2363119.000,56113,1,EA,1,100,0.077942
1764809696.762105,2363185.500,56132,2,EA,1,100,0.077981
1764809696.828612,2363252.000,56132,2,EA,1,100,0.078012
1764809696.895619,2363319.000,56149,1,EA,1,100,0.078046
1764809696.962126,2363385.500,56163,2,EA,1,100,0.078079
1764809697.028633,2363452.000,56163,2,EA,1,100,0.078109
1764809697.095640,2363519.000,56181,1,EA,1,100,0.078141
1764809697.162147,2363585.500,56199,2,EA,1,100,0.078172
1764809697.228654,2363652.000,56199,2,EA,1,100,0.078175
1764809697.295661,2363719.000,56216,1,EA,1,100,0.078178
1764809697.362169,2363785.500,56231,2,EA,1,100,0.078225
1764809697.428676,2363852.000,56231,2,EA,1,100,0.078283
1764809697.495683,2363919.000,56248,1,EA,1,100,0.078336
1764809697.562190,2363985.500,56266,2,EA,1,100,0.078380
1764809697.628697,2364052.000,56266,2,EA,1,100,0.078422
1764809697.695704,2364119.000,56283,1,EA,1,100,0.078462
1764809697.762211,2364185.500,56298,2,EA,1,100,0.078496
1764809697.828718,2364252.000,56298,2,EA,1,100,0.078536
1764809697.894725,2364318.000,56315,1,EA,1,100,0.078579
1764809697.961733,2364385.000,56331,2,EA,1,100,0.078627
1764809698.028740,2364452.000,56331,2,EA,1,100,0.078684
1764809698.094747,2364518.000,56349,1,EA,1,100,0.078746
1764809698.161754,2364585.000,56364,2,EA,1,100,0.078803
1764809698.228761,2364652.000,56364,2,EA,1,100,0.078850
1764809698.295768,2364719.000,56382,1,EA,1,100,0.078912
1764809698.362275,2364785.500,56401,2,EA,1,100,0.078980
1764809698.428782,2364852.000,56401,2,EA,1,100,0.078975
1764809698.495290,2364918.500,56418,2,EA,1,100,0.079013
1764809698.561797,2364985.000,56418,2,EA,1,100,0.079306
1764809698.628804,2365052.000,56434,1,EA,1,100,0.079704
1764809698.695311,2365118.500,56450,2,EA,1,100,0.080020
1764809698.761818,2365185.000,56450,2,EA,1,100,0.080201
1764809698.828825,2365252.000,56466,1,EA,1,100,0.080322
1764809698.895332,2365318.500,56488,2,EA,1,100,0.080517
1764809698.961839,2365385.000,56488,2,EA,1,100,0.080873
1764809699.028347,2365451.500,56505,2,EA,1,100,0.081277
1764809699.094854,2365518.000,56505,2,EA,1,100,0.081462
1764809699.161861,2365585.000,56522,1,EA,1,100,0.081537
1764809699.228368,2365651.500,56539,2,EA,1,100,0.081570
1764809699.294875,2365718.000,56539,2,EA,1,100,0.081568
1764809699.361882,2365785.000,56555,1,EA,1,100,0.081647
1764809699.428389,2365851.500,56572,2,EA,1,100,0.081724
1764809699.494896,2365918.000,56572,2,EA,1,100,0.081772
1764809699.561903,2365985.000,56589,2,EA,1,100,0.081812
1764809699.628911,2366052.000,56589,2,EA,1,100,0.081864
1764809699.694918,2366118.000,56605,1,EA,1,100,0.081930
1764809699.761925,2366185.000,56621,2,EA,1,100,0.081992
1764809699.828932,2366252.000,56621,2,EA,1,100,0.082068
1764809699.894939,2366318.000,56637,1,EA,1,100,0.082124
1764809699.961946,2366385.000,56654,2,EA,1,100,0.082163
1764809700.028953,2366452.000,56654,2,EA,1,100,0.082202
1764809700.094960,2366518.000,56671,1,EA,1,100,0.082243
1764809700.161968,2366585.000,56688,2,EA,1,100,0.082284
1764809700.228975,2366652.000,56688,2,EA,1,100,0.082326
1764809700.294982,2366718.000,56704,1,EA,1,100,0.082377
1764809700.361989,2366785.000,56722,2,EA,1,100,0.082423
1764809700.428996,2366852.000,56722,2,EA,1,100,0.082474
1764809700.495003,2366918.000,56738,1,EA,1,100,0.082526
1764809700.562010,2366985.000,56753,2,EA,1,100,0.082580
1764809700.629017,2367052.000,56753,2,EA,1,100,0.082646
1764809700.695024,2367118.000,56769,1,EA,1,100,0.082720
1764809700.762032,2367185.000,56787,2,EA,1,100,0.082768
1764809700.829039,2367252.000,56787,2,EA,1,100,0.082822
1764809700.895046,2367318.000,56803,1,EA,1,100,0.082881
1764809700.961553,2367384.500,56819,2,EA,1,100,0.082928
1764809701.028060,2367451.000,56819,2,EA,1,100,0.082969
1764809701.095067,2367518.000,56837,1,EA,1,100,0.083005
1764809701.161574,2367584.500,56854,2,EA,1,100,0.083049
1764809701.228081,2367651.000,56854,2,EA,1,100,0.083103
1764809701.295089,2367718.000,56870,2,EA,1,100,0.083143
1764809701.362096,2367785.000,56870,2,EA,1,100,0.083182
1764809701.428103,2367851.000,56888,1,EA,1,100,0.083233
1764809701.495110,2367918.000,56902,2,EA,1,100,0.083279
1764809701.562117,2367985.000,56902,2,EA,1,100,0.083333
1764809701.628124,2368051.000,56919,1,EA,1,100,0.083377
1764809701.695131,2368118.000,56936,2,EA,1,100,0.083413
1764809701.762138,2368185.000,56936,2,EA,1,100,0.083446
1764809701.828146,2368251.000,56955,1,EA,1,100,0.083482
1764809701.895153,2368318.000,56969,2,EA,1,100,0.083520
1764809701.962160,2368385.000,56969,2,EA,1,100,0.083541
1764809702.028167,2368451.000,56986,1,EA,1,100,0.083514
1764809702.095174,2368518.000,57003,2,EA,1,100,0.083341
1764809702.162181,2368585.000,57003,2,EA,1,100,0.083128
