LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764809126.182643,1792642.000,27675,2,EA,1,100,0.030236
1764809126.182643,1792642.000,27675,2,EA,1,100,0.030236
1764809126.249647,1792709.000,27692,2,EA,1,100,0.030237
1764809126.316651,1792776.000,27692,2,EA,1,100,0.030236
1764809126.382655,1792842.000,27708,1,EA,1,100,0.030237
1764809126.449659,1792909.000,27724,2,EA,1,100,0.030236
1764809126.516663,1792976.000,27724,2,EA,1,100,0.030237
1764809126.582667,1793042.000,27740,1,EA,1,100,0.030236
1764809126.649671,1793109.000,27757,2,EA,1,100,0.030237
1764809126.716675,1793176.000,27757,2,EA,1,100,0.030237
1764809126.782679,1793242.000,27774,1,EA,1,100,0.030237
1764809126.849683,1793309.000,27790,2,EA,1,100,0.030237
1764809126.916687,1793376.000,27790,2,EA,1,100,0.030237
1764809126.982691,1793442.000,27805,1,EA,1,100,0.030237
1764809127.049695,1793509.000,27823,2,EA,1,100,0.030237
1764809127.116699,1793576.000,27823,2,EA,1,100,0.030237
1764809127.183203,1793642.500,27839,2,EA,1,100,0.030237
1764809127.249707,1793709.000,27839,2,EA,1,100,0.030236
1764809127.316711,1793776.000,27858,1,EA,1,100,0.030236
1764809127.383215,1793842.500,27873,2,EA,1,100,0.030236
1764809127.449719,1793909.000,27873,2,EA,1,100,0.030236
1764809127.516723,1793976.000,27890,1,EA,1,100,0.030236
1764809127.583227,1794042.500,27906,2,EA,1,100,0.030236
1764809127.649731,1794109.000,27906,2,EA,1,100,0.030236
1764809127.716735,1794176.000,27923,1,EA,1,100,0.030236
1764809127.783239,1794242.500,27938,2,EA,1,100,0.030236
1764809127.849743,1794309.000,27938,2,EA,1,100,0.030236
1764809127.916747,1794376.000,27955,1,EA,1,100,0.030236
1764809127.983251,1794442.500,27973,2,EA,1,100,0.030236
1764809128.049755,1794509.000,27973,2,EA,1,100,0.030236
1764809128.116759,1794576.000,27991,1,EA,1,100,0.030236
1764809128.183263,1794642.500,28005,2,EA,1,100,0.030236
1764809128.249767,1794709.000,28005,2,EA,1,100,0.030236
1764809128.316771,1794776.000,28022,1,EA,1,100,0.030236
1764809128.383275,1794842.500,28041,2,EA,1,100,0.030236
1764809128.449779,1794909.000,28041,2,EA,1,100,0.030236
1764809128.516783,1794976.000,28058,1,EA,1,100,0.030236
1764809128.583287,1795042.500,28072,2,EA,1,100,0.030236
1764809128.649791,1795109.000,28072,2,EA,1,100,0.030236
1764809128.715795,1795175.000,28089,1,EA,1,100,0.030236
1764809128.782799,1795242.000,28106,2,EA,1,100,0.030236
1764809128.849803,1795309.000,28106,2,EA,1,100,0.030236
1764809128.915807,1795375.000,28123,1,EA,1,100,0.030236
1764809128.982811,1795442.000,28138,2,EA,1,100,0.030236
1764809129.049815,1795509.000,28138,2,EA,1,100,0.030236
1764809129.115819,1795575.000,28155,1,EA,1,100,0.030236
1764809129.182823,1795642.000,28171,2,EA,1,100,0.030236
1764809129.249827,1795709.000,28171,2,EA,1,100,0.030236
1764809129.316331,1795775.500,28188,2,EA,1,100,0.030236
1764809129.382835,1795842.000,28188,2,EA,1,100,0.030236
1764809129.449839,1795909.000,28205,1,EA,1,100,0.030236
1764809129.516343,1795975.500,28220,2,EA,1,100,0.030236
1764809129.582847,1796042.000,28220,2,EA,1,100,0.030236
1764809129.649851,1796109.000,28236,1,EA,1,100,0.030236
1764809129.716355,1796175.500,28254,2,EA,1,100,0.030236
1764809129.782859,1796242.000,28254,2,EA,1,100,0.030236
1764809129.849863,1796309.000,28272,1,EA,1,100,0.030236
1764809129.916367,1796375.500,28287,2,EA,1,100,0.030236
1764809129.982871,1796442.000,28287,2,EA,1,100,0.030236
1764809130.049875,1796509.000,28303,1,EA,1,100,0.030236
1764809130.116379,1796575.500,28323,2,EA,1,100,0.030236
1764809130.182883,1796642.000,28323,2,EA,1,100,0.030236
1764809130.249887,1796709.000,28339,1,EA,1,100,0.030236
1764809130.316391,1796775.500,28354,2,EA,1,100,0.030236
1764809130.382895,1796842.000,28354,2,EA,1,100,0.030236
1764809130.449898,1796909.000,28371,1,EA,1,100,0.030236
1764809130.516402,1796975.500,28388,2,EA,1,100,0.030236
1764809130.582906,1797042.000,28388,2,EA,1,100,0.030236
1764809130.649910,1797109.000,28404,1,EA,1,100,0.030236
1764809130.716414,1797175.500,28420,2,EA,1,100,0.030236
1764809130.782918,1797242.000,28420,2,EA,1,100,0.030236
1764809130.849923,1797309.000,28436,1,EA,1,100,0.030236
1764809130.916427,1797375.500,28453,2,EA,1,100,0.030236
1764809130.982930,1797442.000,28453,2,EA,1,100,0.030236
1764809131.048934,1797508.000,28469,1,EA,1,100,0.030236
1764809131.115938,1797575.000,28488,2,EA,1,100,0.030236
1764809131.182943,1797642.000,28488,2,EA,1,100,0.030236
1764809131.249446,1797708.500,28509,2,EA,1,100,0.030236
1764809131.315950,1797775.000,28509,2,EA,1,100,0.030236
1764809131.382454,1797841.500,28526,2,EA,1,100,0.030236
1764809131.448958,1797908.000,28526,2,EA,1,100,0.030236
1764809131.515963,1797975.000,28542,1,EA,1,100,0.030236
1764809131.582967,1798042.000,28558,2,EA,1,100,0.030236
1764809131.649971,1798109.000,28558,2,EA,1,100,0.030236
1764809131.716475,1798175.500,28578,2,EA,1,100,0.030236
1764809131.782979,1798242.000,28578,2,EA,1,100,0.030236
1764809131.848982,1798308.000,28594,1,EA,1,100,0.030236
1764809131.915987,1798375.000,28609,2,EA,1,100,0.030236
1764809131.982991,1798442.000,28609,2,EA,1,100,0.030236
1764809132.048995,1798508.000,28625,1,EA,1,100,0.030236
1764809132.115999,1798575.000,28643,2,EA,1,100,0.030236
1764809132.183002,1798642.000,28643,2,EA,1,100,0.030236
1764809132.249007,1798708.000,28659,1,EA,1,100,0.030236
1764809132.316010,1798775.000,28674,2,EA,1,100,0.030236
1764809132.383014,1798842.000,28674,2,EA,1,100,0.030236
1764809132.449018,1798908.000,28691,1,EA,1,100,0.030236
1764809132.516022,1798975.000,28708,2,EA,1,100,0.030236
1764809132.583026,1799042.000,28708,2,EA,1,100,0.030236
1764809132.649030,1799108.000,28724,1,EA,1,100,0.030236
1764809132.716034,1799175.000,28740,2,EA,1,100,0.030236
1764809132.783038,1799242.000,28740,2,EA,1,100,0.030236
1764809132.849042,1799308.000,28758,1,EA,1,100,0.030236
1764809132.916046,1799375.000,28775,2,EA,1,100,0.030236
1764809132.983050,1799442.000,28775,2,EA,1,100,0.030236
1764809133.049054,1799508.000,28791,1,EA,1,100,0.030236
1764809133.116058,1799575.000,28807,2,EA,1,100,0.030236
1764809133.183062,1799642.000,28807,2,EA,1,100,0.030236
1764809133.249066,1799708.000,28823,1,EA,1,100,0.030236
1764809133.316070,1799775.000,28840,2,EA,1,100,0.030236
1764809133.383075,1799842.000,28840,2,EA,1,100,0.030236
1764809133.449078,1799908.000,28857,1,EA,1,100,0.030236
1764809133.516082,1799975.000,28873,2,EA,1,100,0.030236
1764809133.583086,1800042.000,28873,2,EA,1,100,0.030236
1764809133.649590,1800108.500,28890,2,EA,1,100,0.030236
1764809133.716094,1800175.000,28890,2,EA,1,100,0.030237
1764809133.783098,1800242.000,28908,1,EA,1,100,0.030236
1764809133.849602,1800308.500,28924,2,EA,1,100,0.030237
1764809133.916106,1800375.000,28924,2,EA,1,100,0.030237
1764809133.983110,1800442.000,28941,1,EA,1,100,0.030237
1764809134.049614,1800508.500,28956,2,EA,1,100,0.030237
1764809134.116118,1800575.000,28956,2,EA,1,100,0.030237
1764809134.183122,1800642.000,28973,1,EA,1,100,0.030237
1764809134.249626,1800708.500,28989,2,EA,1,100,0.030237
1764809134.316130,1800775.000,28989,2,EA,1,100,0.030237
1764809134.383134,1800842.000,29006,1,EA,1,100,0.030237
1764809134.449638,1800908.500,29021,2,EA,1,100,0.030237
1764809134.516142,1800975.000,29021,2,EA,1,100,0.030237
1764809134.582146,1801041.000,29040,1,EA,1,100,0.030237
1764809134.649150,1801108.000,29056,2,EA,1,100,0.030237
1764809134.716154,1801175.000,29056,2,EA,1,100,0.030237
1764809134.782158,1801241.000,29074,1,EA,1,100,0.030238
1764809134.849162,1801308.000,29088,2,EA,1,100,0.030237
1764809134.916166,1801375.000,29088,2,EA,1,100,0.030238
1764809134.982170,1801441.000,29105,1,EA,1,100,0.030237
1764809135.049174,1801508.000,29122,2,EA,1,100,0.030238
1764809135.116178,1801575.000,29122,2,EA,1,100,0.030237
1764809135.183182,1801642.000,29141,1,EA,1,100,0.030238
1764809135.249686,1801708.500,29155,2,EA,1,100,0.030238
1764809135.316190,1801775.000,29155,2,EA,1,100,0.030238
1764809135.382194,1801841.000,29172,1,EA,1,100,0.030237
1764809135.449198,1801908.000,29191,2,EA,1,100,0.030238
1764809135.516202,1801975.000,29191,2,EA,1,100,0.030237
1764809135.582206,1802041.000,29208,1,EA,1,100,0.030238
1764809135.649210,1802108.000,29223,2,EA,1,100,0.030238
1764809135.716214,1802175.000,29223,2,EA,1,100,0.030238
1764809135.782718,1802241.500,29240,2,EA,1,100,0.030238
1764809135.849222,1802308.000,29240,2,EA,1,100,0.030238
1764809135.916226,1802375.000,29256,1,EA,1,100,0.030238
1764809135.982730,1802441.500,29273,2,EA,1,100,0.030239
1764809136.049234,1802508.000,29273,2,EA,1,100,0.030238
1764809136.116238,1802575.000,29290,1,EA,1,100,0.030239
1764809136.182742,1802641.500,29307,2,EA,1,100,0.030239
1764809136.249246,1802708.000,29307,2,EA,1,100,0.030239
1764809136.316250,1802775.000,29323,1,EA,1,100,0.030239
1764809136.382754,1802841.500,29348,2,EA,1,100,0.030239
1764809136.449258,1802908.000,29348,2,EA,1,100,0.030239
1764809136.516262,1802975.000,29364,1,EA,1,100,0.030239
1764809136.582766,1803041.500,29379,2,EA,1,100,0.030239
1764809136.649270,1803108.000,29379,2,EA,1,100,0.030240
1764809136.716274,1803175.000,29395,1,EA,1,100,0.030239
1764809136.782778,1803241.500,29413,2,EA,1,100,0.030240
1764809136.849282,1803308.000,29413,2,EA,1,100,0.030240
1764809136.916286,1803375.000,29429,1,EA,1,100,0.030240
1764809136.982790,1803441.500,29446,2,EA,1,100,0.030240
1764809137.049294,1803508.000,29446,2,EA,1,100,0.030240
1764809137.116298,1803575.000,29463,1,EA,1,100,0.030240
1764809137.182802,1803641.500,29480,2,EA,1,100,0.030241
1764809137.249306,1803708.000,29480,2,EA,1,100,0.030240
1764809137.316310,1803775.000,29496,1,EA,1,100,0.030241
1764809137.382814,1803841.500,29512,2,EA,1,100,0.030241
1764809137.449318,1803908.000,29512,2,EA,1,100,0.030241
1764809137.516322,1803975.000,29528,1,EA,1,100,0.030241
1764809137.582826,1804041.500,29545,2,EA,1,100,0.030242
1764809137.649330,1804108.000,29545,2,EA,1,100,0.030241
1764809137.715334,1804174.000,29561,1,EA,1,100,0.030242
1764809137.782338,1804241.000,29578,2,EA,1,100,0.030241
1764809137.849342,1804308.000,29578,2,EA,1,100,0.030242
1764809137.915346,1804374.000,29595,1,EA,1,100,0.030242
1764809137.982350,1804441.000,29612,2,EA,1,100,0.030243
1764809138.049354,1804508.000,29612,2,EA,1,100,0.030242
1764809138.115858,1804574.500,29629,2,EA,1,100,0.030243
1764809138.182362,1804641.000,29629,2,EA,1,100,0.030242
1764809138.249366,1804708.000,29646,1,EA,1,100,0.030243
1764809138.315870,1804774.500,29660,2,EA,1,100,0.030242
1764809138.382374,1804841.000,29660,2,EA,1,100,0.030243
1764809138.449378,1804908.000,29678,1,EA,1,100,0.030242
1764809138.515882,1804974.500,29694,2,EA,1,100,0.030244
1764809138.582386,1805041.000,29694,2,EA,1,100,0.030243
1764809138.649390,1805108.000,29711,1,EA,1,100,0.030243
1764809138.715894,1805174.500,29726,2,EA,1,100,0.030242
1764809138.782398,1805241.000,29726,2,EA,1,100,0.030244
1764809138.849402,1805308.000,29745,1,EA,1,100,0.030243
1764809138.915906,1805374.500,29761,2,EA,1,100,0.030245
1764809138.982410,1805441.000,29761,2,EA,1,100,0.030243
1764809139.049414,1805508.000,29778,1,EA,1,100,0.030245
1764809139.115918,1805574.500,29793,2,EA,1,100,0.030244
1764809139.182422,1805641.000,29793,2,EA,1,100,0.030245
1764809139.249426,1805708.000,29810,1,EA,1,100,0.030244
1764809139.315930,1805774.500,29826,2,EA,1,100,0.030247
1764809139.382434,1805841.000,29826,2,EA,1,100,0.030245
1764809139.449438,1805908.000,29846,1,EA,1,100,0.030246
1764809139.515942,1805974.500,29860,2,EA,1,100,0.030246
1764809139.582446,1806041.000,29860,2,EA,1,100,0.030247
1764809139.649450,1806108.000,29877,1,EA,1,100,0.030246
1764809139.715954,1806174.500,29894,2,EA,1,100,0.030249
1764809139.782458,1806241.000,29894,2,EA,1,100,0.030247
1764809139.849462,1806308.000,29911,1,EA,1,100,0.030249
1764809139.915966,1806374.500,29926,2,EA,1,100,0.030248
1764809139.982470,1806441.000,29926,2,EA,1,100,0.030250
1764809140.049474,1806508.000,29942,1,EA,1,100,0.030248
1764809140.115978,1806574.500,29961,2,EA,1,100,0.030252
1764809140.182482,1806641.000,29961,2,EA,1,100,0.030249
1764809140.249486,1806708.000,29978,1,EA,1,100,0.030252
1764809140.315990,1806774.500,29993,2,EA,1,100,0.030251
