LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764108386.682263,12039413.000,45054,1,HR,1,100,64.27
1764108387.282344,12040013.000,45154,1,HR,1,100,72.21
1764108390.948841,12043679.000,45751,1,HR,1,100,59.82
1764108401.216233,12053945.000,47401,1,HR,1,100,47.84
1764108401.936330,12054665.000,47518,1,HR,1,100,55.72
1764108404.589690,12057318.000,47945,1,HR,1,100,48.39
1764108405.082757,12057811.000,48020,1,HR,1,100,65.42
1764108406.602963,12059331.000,48266,1,HR,1,100,59.65
1764108407.336062,12060064.000,48383,1,HR,1,100,64.91
1764108410.629508,12063357.000,48914,1,HR,1,100,54.55
1764108413.976962,12066704.000,49457,1,HR,1,100,46.45
1764108414.697060,12067424.000,49590,1,HR,1,100,54.64
1764108415.336147,12068063.000,49676,1,HR,1,100,63.33
1764108415.950230,12068677.000,49777,1,HR,1,100,71.48
1764108417.923497,12070650.000,50107,1,HR,1,100,62.40
1764108418.563584,12071290.000,50208,1,HR,1,100,69.37
1764108419.803752,12072530.000,50406,1,HR,1,100,64.70
1764108420.496846,12073223.000,50531,1,HR,1,100,69.93
1764108421.376965,12074103.000,50664,1,HR,1,100,69.54
1764108421.937041,12074663.000,50764,1,HR,1,100,77.90
1764108422.630135,12075356.000,50882,1,HR,1,100,80.20
1764108423.270222,12075996.000,50980,1,HR,1,100,83.21
1764108424.110336,12076836.000,51115,1,HR,1,100,80.59
1764108424.723419,12077449.000,51218,1,HR,1,100,84.90
1764108425.443516,12078169.000,51339,1,HR,1,100,84.56
1764108426.163614,12078889.000,51458,1,HR,1,100,84.28
1764108426.936719,12079662.000,51594,1,HR,1,100,83.10
1764108427.496795,12080222.000,51681,1,HR,1,100,88.44
1764108428.750965,12081476.000,51881,1,HR,1,100,79.54
1764108432.164428,12084889.000,52453,1,HR,1,100,65.79
1764108432.723503,12085448.000,52539,1,HR,1,100,74.98
1764108433.497608,12086222.000,52673,1,HR,1,100,75.86
1764108434.057684,12086782.000,52760,1,HR,1,100,82.81
1764108436.070957,12088795.000,53099,1,HR,1,100,71.07
1764108436.751049,12089475.000,53200,1,HR,1,100,74.89
1764108437.524154,12090248.000,53338,1,HR,1,100,75.79
1764108438.244251,12090968.000,53455,1,HR,1,100,77.47
1764108438.844333,12091568.000,53556,1,HR,1,100,82.47
1764108440.057497,12092781.000,53756,1,HR,1,100,75.26
1764108440.777595,12093501.000,53878,1,HR,1,100,77.05
1764108441.337671,12094061.000,53964,1,HR,1,100,83.74
1764108441.990759,12094714.000,54084,1,HR,1,100,85.96
1764108442.630846,12095354.000,54185,1,HR,1,100,87.69
1764108443.190922,12095914.000,54270,1,HR,1,100,92.02
1764108443.723994,12096447.000,54371,1,HR,1,100,97.21
1764108444.444092,12097167.000,54489,1,HR,1,100,94.13
1764108445.044173,12097767.000,54590,1,HR,1,100,95.43
1764108445.977300,12098700.000,54731,1,HR,1,100,88.72
1764108457.564870,12110286.000,56623,1,HR,1,100,70.16
1764108461.431394,12114152.000,57236,1,HR,1,100,58.04
1764108462.671562,12115392.000,57453,1,HR,1,100,55.89
1764108463.244640,12115965.000,57536,1,HR,1,100,67.28
1764108464.284781,12117005.000,57701,1,HR,1,100,65.15
1764108465.698973,12118419.000,57932,1,HR,1,100,60.20
1764108466.738114,12119458.000,58102,1,HR,1,100,59.64
1764108467.472213,12120192.000,58225,1,HR,1,100,64.91
1764108468.032289,12120752.000,58325,1,HR,1,100,74.29
1764108468.712381,12121432.000,58428,1,HR,1,100,77.39
1764108469.565497,12122285.000,58579,1,HR,1,100,76.07
1764108471.365741,12124085.000,58879,1,HR,1,100,66.57
1764108471.818802,12124538.000,58941,1,HR,1,100,82.08
1764108474.352146,12127071.000,59359,1,HR,1,100,69.13
1764108475.032238,12127751.000,59475,1,HR,1,100,73.38
1764108475.552308,12128271.000,59560,1,HR,1,100,82.71
1764108476.205397,12128924.000,59677,1,HR,1,100,85.16
1764108477.005505,12129724.000,59801,1,HR,1,100,82.91
1764108480.271948,12132990.000,60330,1,HR,1,100,68.60
1764108480.752013,12133470.000,60413,1,HR,1,100,81.13
1764108481.352094,12134070.000,60514,1,HR,1,100,85.32
1764108483.246351,12135964.000,60817,1,HR,1,100,73.46
1764108484.205481,12136923.000,60985,1,HR,1,100,71.02
1764108484.859570,12137577.000,61086,1,HR,1,100,76.07
1764108485.258624,12137976.000,61153,1,HR,1,100,92.50
1764108486.418781,12139136.000,61338,1,HR,1,100,83.44
1764108486.832837,12139550.000,61407,1,HR,1,100,98.23
1764108487.232892,12139950.000,61478,1,HR,1,100,109.74
1764108489.206159,12141923.000,61793,1,HR,1,100,92.15
1764108490.246300,12142963.000,61958,1,HR,1,100,84.49
1764108490.886387,12143603.000,62074,1,HR,1,100,86.55
1764108491.779508,12144496.000,62225,1,HR,1,100,82.47
1764108492.819649,12145536.000,62383,1,HR,1,100,76.96
1764108493.472737,12146189.000,62501,1,HR,1,100,80.69
1764108494.352857,12147069.000,62634,1,HR,1,100,77.91
1764108494.632895,12147349.000,62683,1,HR,1,100,108.22
1764108497.166238,12149882.000,63103,1,HR,1,100,89.46
1764108499.019489,12151735.000,63401,1,HR,1,100,76.83
1764108499.792594,12152508.000,63517,1,HR,1,100,77.30
1764108500.392675,12153108.000,63616,1,HR,1,100,82.34
