LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764111175.592443,14830694.000,43050,1,HR,1,100,84.88
1764111176.622255,14831694.000,43215,1,HR,1,100,79.35
1764111177.157757,14832214.000,43300,1,HR,1,100,87.36
1764111177.912609,14832947.000,43415,1,HR,1,100,86.46
1764111178.448112,14833467.000,43500,1,HR,1,100,92.89
1764111179.601501,14834587.000,43682,1,HR,1,100,84.15
1764111180.521123,14835480.000,43837,1,HR,1,100,80.60
1764111181.221395,14836160.000,43936,1,HR,1,100,82.30
1764111181.715705,14836640.000,44020,1,HR,1,100,91.79
1764111182.552943,14837453.000,44155,1,HR,1,100,88.06
1764111182.923675,14837813.000,44224,1,HR,1,100,105.53
1764111183.788717,14838653.000,44356,1,HR,1,100,97.95
1764111184.131644,14838986.000,44408,1,HR,1,100,117.85
1764111184.955494,14839786.000,44543,1,HR,1,100,108.33
1764111185.285034,14840106.000,44598,1,HR,1,100,125.92
1764111186.822543,14841599.000,44830,1,HR,1,100,106.95
1764111187.522815,14842279.000,44945,1,HR,1,100,102.79
1764111189.308510,14844013.000,45225,1,HR,1,100,87.70
1764111189.801790,14844492.000,45311,1,HR,1,100,95.99
1764111191.010789,14845666.000,45497,1,HR,1,100,86.15
1764111191.381521,14846026.000,45564,1,HR,1,100,104.04
1764111192.960223,14847559.000,45810,1,HR,1,100,89.69
1764111194.154805,14848719.000,45993,1,HR,1,100,81.26
1764111195.651122,14850172.000,46227,1,HR,1,100,72.46
1764111199.632375,14854038.000,46858,1,HR,1,100,59.83
1764111201.334655,14855691.000,47128,1,HR,1,100,54.66
1764111202.199697,14856531.000,47261,1,HR,1,100,58.39
1764111203.064739,14857371.000,47393,1,HR,1,100,61.29
1764111203.655851,14857945.000,47496,1,HR,1,100,71.48
1764111203.943169,14858224.000,47548,1,HR,1,100,103.21
1764111204.437479,14858704.000,47617,1,HR,1,100,108.06
1764111206.181980,14860398.000,47899,1,HR,1,100,91.98
1764111207.087185,14861277.000,48037,1,HR,1,100,86.69
1764111207.801874,14861971.000,48152,1,HR,1,100,87.03
1764111208.831686,14862971.000,48318,1,HR,1,100,81.03
1764111209.668924,14863784.000,48451,1,HR,1,100,79.69
1764111210.328003,14864424.000,48549,1,HR,1,100,82.81
1764111210.987083,14865064.000,48670,1,HR,1,100,85.24
1764111211.989090,14866037.000,48825,1,HR,1,100,80.19
1764111212.648170,14866677.000,48924,1,HR,1,100,83.20
1764111213.018902,14867037.000,48991,1,HR,1,100,101.75
1764111213.979717,14867970.000,49141,1,HR,1,100,93.63
1764111215.380261,14869330.000,49355,1,HR,1,100,82.63
1764111215.764381,14869703.000,49424,1,HR,1,100,101.30
1764111216.258691,14870183.000,49511,1,HR,1,100,106.57
1764111217.041348,14870943.000,49629,1,HR,1,100,100.43
1764111217.494466,14871383.000,49696,1,HR,1,100,108.42
1764111218.455280,14872316.000,49846,1,HR,1,100,98.82
1764111219.402707,14873236.000,49995,1,HR,1,100,91.35
1764111219.691055,14873516.000,50048,1,HR,1,100,118.67
1764111220.405744,14874210.000,50163,1,HR,1,100,111.91
1764111221.063794,14874849.000,50264,1,HR,1,100,107.87
1764111222.052414,14875809.000,50430,1,HR,1,100,97.79
1764111223.137836,14876863.000,50601,1,HR,1,100,88.88
1764111223.795886,14877502.000,50702,1,HR,1,100,89.96
1764111224.510575,14878196.000,50818,1,HR,1,100,89.58
1764111225.911119,14879556.000,51036,1,HR,1,100,79.47
1764111226.624779,14880249.000,51156,1,HR,1,100,81.42
1764111227.778169,14881369.000,51342,1,HR,1,100,75.23
1764111228.066516,14881649.000,51377,1,HR,1,100,106.13
1764111228.780176,14882342.000,51496,1,HR,1,100,102.16
1764111230.935573,14884435.000,51845,1,HR,1,100,85.86
1764111231.141535,14884635.000,51878,1,HR,1,100,133.45
1764111232.006577,14885475.000,52011,1,HR,1,100,119.67
1764111232.418502,14885875.000,52079,1,HR,1,100,126.41
1764111232.802622,14886248.000,52136,1,HR,1,100,135.36
1764111234.161974,14887568.000,52352,1,HR,1,100,115.38
1764111234.532706,14887928.000,52419,1,HR,1,100,126.78
1764111235.452328,14888821.000,52552,1,HR,1,100,113.75
1764111236.317370,14889661.000,52705,1,HR,1,100,104.35
1764111237.526370,14890835.000,52888,1,HR,1,100,92.65
1764111237.854880,14891154.000,52941,1,HR,1,100,113.73
1764111239.063879,14892328.000,53143,1,HR,1,100,99.95
1764111239.475804,14892728.000,53211,1,HR,1,100,111.07
1764111242.455050,14895621.000,53671,1,HR,1,100,91.02
1764111244.486869,14897594.000,53989,1,HR,1,100,77.59
1764111245.941994,14899007.000,54222,1,HR,1,100,69.88
1764111246.559881,14899607.000,54324,1,HR,1,100,76.57
1764111248.138583,14901140.000,54572,1,HR,1,100,68.33
1764111250.788289,14903713.000,54986,1,HR,1,100,58.35
1764111251.406177,14904313.000,55087,1,HR,1,100,67.61
1764111251.749104,14904646.000,55140,1,HR,1,100,94.25
1764111252.366991,14905246.000,55241,1,HR,1,100,95.53
1764111254.152685,14906980.000,55527,1,HR,1,100,82.05
1764111254.523418,14907340.000,55578,1,HR,1,100,100.86
1764111256.266890,14909033.000,55857,1,HR,1,100,86.38
1764111259.452098,14912126.000,56355,1,HR,1,100,71.51
1764111260.248143,14912899.000,56487,1,HR,1,100,73.16
1764111261.731072,14914339.000,56724,1,HR,1,100,66.16
1764111264.092431,14916632.000,57090,1,HR,1,100,57.31
1764111264.723706,14917245.000,57200,1,HR,1,100,66.80
1764111265.382786,14917885.000,57301,1,HR,1,100,72.79
