LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1763670359.091733,4951555.000,14992,1,HR,1,100,54.85
1763670361.904850,4954368.000,15445,1,HR,1,100,47.42
1763670364.237946,4956701.000,15825,1,HR,1,100,42.63
1763670364.676964,4957140.000,15892,1,HR,1,100,63.46
1763670365.210986,4957674.000,15974,1,HR,1,100,75.00
1763670366.411036,4958874.000,16185,1,HR,1,100,69.45
1763670367.624086,4960087.000,16383,1,HR,1,100,65.12
1763670370.277196,4962740.000,16810,1,HR,1,100,55.70
1763670372.130272,4964593.000,17115,1,HR,1,100,50.57
1763670373.543331,4966006.000,17346,1,HR,1,100,48.86
1763670375.556414,4968019.000,17676,1,HR,1,100,44.67
1763670376.356447,4968819.000,17798,1,HR,1,100,51.41
1763670376.876469,4969339.000,17883,1,HR,1,100,65.62
1763670379.303569,4971766.000,18279,1,HR,1,100,56.60
1763670379.943595,4972406.000,18380,1,HR,1,100,64.85
1763670381.756670,4974219.000,18683,1,HR,1,100,57.85
1763670382.316694,4974779.000,18768,1,HR,1,100,68.80
1763670382.916718,4975379.000,18867,1,HR,1,100,75.74
1763670384.089767,4976552.000,19051,1,HR,1,100,70.40
1763670386.182853,4978645.000,19403,1,HR,1,100,61.17
1763670387.142893,4979605.000,19552,1,HR,1,100,61.46
1763670389.769001,4982231.000,19983,1,HR,1,100,52.93
1763670390.129016,4982591.000,20050,1,HR,1,100,78.21
1763670391.049054,4983511.000,20203,1,HR,1,100,75.32
1763670393.356150,4985818.000,20581,1,HR,1,100,64.43
1763670394.236186,4986698.000,20715,1,HR,1,100,65.26
1763670394.635203,4987097.000,20783,1,HR,1,100,84.09
1763670395.076221,4987538.000,20867,1,HR,1,100,95.71
1763670396.009259,4988471.000,21016,1,HR,1,100,88.93
1763670398.502362,4990964.000,21414,1,HR,1,100,74.55
1763670402.768539,4995230.000,22095,1,HR,1,100,61.12
1763670404.221599,4996683.000,22330,1,HR,1,100,56.80
1763670405.261642,4997723.000,22512,1,HR,1,100,57.00
1763670406.274684,4998736.000,22680,1,HR,1,100,57.67
1763670407.847749,5000309.000,22937,1,HR,1,100,53.40
1763670409.007797,5001469.000,23120,1,HR,1,100,53.03
1763670409.407813,5001869.000,23187,1,HR,1,100,74.58
1763670411.301892,5003763.000,23501,1,HR,1,100,65.10
1763670412.074924,5004536.000,23621,1,HR,1,100,68.17
1763670413.567985,5006029.000,23867,1,HR,1,100,62.03
1763670414.648030,5007109.000,24052,1,HR,1,100,60.59
1763670416.541108,5009002.000,24346,1,HR,1,100,54.22
1763670416.901123,5009362.000,24402,1,HR,1,100,79.21
1763670417.381143,5009842.000,24487,1,HR,1,100,89.39
1763670417.794160,5010255.000,24554,1,HR,1,100,102.86
1763670418.314181,5010775.000,24640,1,HR,1,100,105.64
1763670418.434186,5010895.000,24659,1,HR,1,100,193.28
1763670421.901330,5014362.000,25227,1,HR,1,100,154.20
1763670422.501354,5014962.000,25326,1,HR,1,100,142.16
1763670423.260386,5015721.000,25459,1,HR,1,100,128.11
1763670423.674403,5016135.000,25526,1,HR,1,100,132.97
1763670424.794449,5017255.000,25710,1,HR,1,100,115.33
1763670425.514479,5017975.000,25828,1,HR,1,100,108.22
1763670427.567564,5020028.000,26147,1,HR,1,100,90.70
1763670428.380598,5020841.000,26280,1,HR,1,100,87.21
1763670428.820616,5021281.000,26363,1,HR,1,100,98.14
1763670429.700652,5022161.000,26498,1,HR,1,100,91.48
1763670429.953663,5022414.000,26549,1,HR,1,100,126.71
1763670430.953704,5023414.000,26715,1,HR,1,100,111.88
1763670432.166754,5024627.000,26919,1,HR,1,100,98.13
1763670432.646774,5025107.000,26987,1,HR,1,100,104.10
1763670433.726819,5026187.000,27169,1,HR,1,100,93.31
1763670436.712942,5029173.000,27669,1,HR,1,100,77.08
1763670437.312967,5029773.000,27759,1,HR,1,100,82.17
1763670437.885990,5030346.000,27859,1,HR,1,100,87.72
