LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1763667152.251286,1748101.000,17901,1,HR,1,100,25.41
1763667153.741388,1749515.000,18131,1,HR,1,100,29.29
1763667154.289375,1750035.000,18214,1,HR,1,100,48.42
1763667155.019672,1750728.000,18331,1,HR,1,100,57.27
1763667155.609812,1751288.000,18403,1,HR,1,100,68.35
1763667156.199951,1751848.000,18506,1,HR,1,100,76.97
1763667157.056707,1752661.000,18638,1,HR,1,100,76.53
1763667158.447750,1753981.000,18853,1,HR,1,100,69.63
1763667160.948466,1756354.000,19235,1,HR,1,100,59.80
1763667162.395361,1757727.000,19449,1,HR,1,100,56.32
1763667169.603492,1764567.000,20554,1,HR,1,100,45.76
1763667179.493596,1773952.000,22073,1,HR,1,100,37.02
1763667180.168041,1774592.000,22174,1,HR,1,100,49.63
1763667180.688628,1775086.000,22258,1,HR,1,100,66.38
1763667184.931309,1779112.000,22904,1,HR,1,100,54.96
1763667186.238046,1780352.000,23119,1,HR,1,100,53.50
1763667187.684941,1781725.000,23342,1,HR,1,100,51.42
1763667188.401539,1782405.000,23458,1,HR,1,100,59.60
1763667189.679823,1783618.000,23655,1,HR,1,100,57.46
1763667190.396421,1784298.000,23756,1,HR,1,100,64.30
1763667191.126719,1784991.000,23871,1,HR,1,100,69.62
1763667192.391303,1786191.000,24069,1,HR,1,100,65.26
1763667193.627434,1787364.000,24274,1,HR,1,100,62.25
1763667194.344032,1788044.000,24374,1,HR,1,100,68.03
1763667195.411552,1789057.000,24538,1,HR,1,100,66.24
1763667196.802595,1790377.000,24753,1,HR,1,100,61.62
1763667197.744710,1791271.000,24902,1,HR,1,100,63.08
1763667198.377003,1791871.000,25009,1,HR,1,100,71.29
1763667201.172788,1794524.000,25436,1,HR,1,100,60.49
1763667203.083364,1796337.000,25731,1,HR,1,100,54.46
1763667204.319495,1797510.000,25920,1,HR,1,100,53.85
1763667205.457622,1798590.000,26086,1,HR,1,100,54.23
1763667206.398683,1799483.000,26236,1,HR,1,100,57.33
1763667207.410351,1800443.000,26400,1,HR,1,100,58.48
1763667208.098495,1801096.000,26501,1,HR,1,100,66.32
1763667208.435718,1801416.000,26551,1,HR,1,100,93.25
1763667209.152316,1802096.000,26677,1,HR,1,100,92.13
1763667209.826761,1802736.000,26776,1,HR,1,100,92.49
1763667214.069441,1806762.000,27434,1,HR,1,100,75.27
1763667215.138015,1807776.000,27603,1,HR,1,100,71.88
1763667217.048591,1809589.000,27882,1,HR,1,100,63.31
