LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764110656.238298,14308799.000,23116,1,HR,1,100,83.49
1764110657.078223,14309639.000,23251,1,HR,1,100,80.81
1764110657.732165,14310293.000,23366,1,HR,1,100,83.68
1764110658.492097,14311053.000,23484,1,HR,1,100,82.63
1764110659.251029,14311812.000,23617,1,HR,1,100,81.81
1764110660.144950,14312706.000,23749,1,HR,1,100,78.78
1764110660.904882,14313466.000,23870,1,HR,1,100,78.82
1764110661.704811,14314266.000,24003,1,HR,1,100,77.97
1764110662.237763,14314799.000,24088,1,HR,1,100,86.29
1764110662.637727,14315199.000,24156,1,HR,1,100,100.44
1764110664.010605,14316572.000,24385,1,HR,1,100,87.93
1764110664.450566,14317012.000,24453,1,HR,1,100,98.69
1764110665.450477,14318012.000,24625,1,HR,1,100,90.09
1764110665.983429,14318545.000,24710,1,HR,1,100,95.71
1764110666.623372,14319185.000,24811,1,HR,1,100,95.28
1764110667.303312,14319865.000,24928,1,HR,1,100,93.71
1764110668.756182,14321318.000,25161,1,HR,1,100,82.15
1764110669.716097,14322278.000,25325,1,HR,1,100,77.78
1764110670.289046,14322851.000,25411,1,HR,1,100,84.31
1764110670.769003,14323331.000,25498,1,HR,1,100,93.35
1764110670.968985,14323531.000,25534,1,HR,1,100,139.27
1764110672.581841,14325144.000,25783,1,HR,1,100,116.66
1764110673.221784,14325784.000,25902,1,HR,1,100,111.57
1764110673.901724,14326464.000,26000,1,HR,1,100,106.38
1764110674.555665,14327118.000,26115,1,HR,1,100,103.57
1764110675.234605,14327797.000,26234,1,HR,1,100,100.17
1764110675.795555,14328358.000,26322,1,HR,1,100,101.72
1764110677.408411,14329971.000,26587,1,HR,1,100,87.45
1764110678.008358,14330571.000,26672,1,HR,1,100,90.24
1764110678.861282,14331424.000,26820,1,HR,1,100,86.06
1764110679.461228,14332024.000,26919,1,HR,1,100,89.15
1764110680.221160,14332784.000,27037,1,HR,1,100,86.89
1764110680.994092,14333557.000,27160,1,HR,1,100,85.12
1764110681.634034,14334197.000,27278,1,HR,1,100,87.04
1764110683.006912,14335570.000,27496,1,HR,1,100,77.50
1764110683.806841,14336370.000,27628,1,HR,1,100,76.95
1764110684.606770,14337170.000,27761,1,HR,1,100,76.51
1764110685.059729,14337623.000,27828,1,HR,1,100,89.81
1764110685.699672,14338263.000,27944,1,HR,1,100,90.69
1764110686.499601,14339063.000,28068,1,HR,1,100,87.20
1764110687.232535,14339796.000,28205,1,HR,1,100,86.34
1764110687.872478,14340436.000,28303,1,HR,1,100,87.99
1764110688.632411,14341196.000,28422,1,HR,1,100,85.98
1764110689.365345,14341929.000,28554,1,HR,1,100,85.39
1764110690.085281,14342649.000,28669,1,HR,1,100,84.93
1764110690.725224,14343289.000,28772,1,HR,1,100,86.89
1764110691.419162,14343983.000,28893,1,HR,1,100,87.19
1764110692.138098,14344702.000,29010,1,HR,1,100,86.33
1764110692.858034,14345422.000,29128,1,HR,1,100,85.67
1764110693.471979,14346036.000,29227,1,HR,1,100,88.85
1764110694.231912,14346796.000,29344,1,HR,1,100,86.65
1764110694.911851,14347476.000,29462,1,HR,1,100,87.00
1764110695.644786,14348209.000,29578,1,HR,1,100,86.19
1764110696.444714,14349009.000,29699,1,HR,1,100,83.70
1764110697.044661,14349609.000,29802,1,HR,1,100,87.32
1764110697.657606,14350222.000,29901,1,HR,1,100,90.14
1764110698.417538,14350982.000,30033,1,HR,1,100,87.65
1764110699.137474,14351702.000,30151,1,HR,1,100,86.69
1764110699.710423,14352275.000,30252,1,HR,1,100,91.24
1764110700.390363,14352955.000,30353,1,HR,1,100,90.57
1764110701.070302,14353635.000,30470,1,HR,1,100,90.05
1764110701.923226,14354488.000,30616,1,HR,1,100,85.91
1764110702.563169,14355128.000,30714,1,HR,1,100,87.65
1764110703.043126,14355608.000,30801,1,HR,1,100,95.95
1764110703.976043,14356541.000,30950,1,HR,1,100,89.12
1764110704.416004,14356981.000,31034,1,HR,1,100,99.62
1764110705.095943,14357661.000,31133,1,HR,1,100,97.09
1764110705.749885,14358315.000,31250,1,HR,1,100,96.35
1764110706.468821,14359034.000,31352,1,HR,1,100,93.46
1764110707.842699,14360408.000,31585,1,HR,1,100,82.49
1764110708.561634,14361127.000,31701,1,HR,1,100,82.68
1764110709.161581,14361727.000,31804,1,HR,1,100,86.53
1764110709.441556,14362007.000,31854,1,HR,1,100,114.92
1764110709.735530,14362301.000,31907,1,HR,1,100,137.00
1764110710.415469,14362981.000,32006,1,HR,1,100,126.16
1764110711.015416,14363581.000,32109,1,HR,1,100,120.35
1764110711.668358,14364234.000,32231,1,HR,1,100,114.44
1764110712.508283,14365074.000,32365,1,HR,1,100,104.88
1764110713.028236,14365594.000,32450,1,HR,1,100,107.21
1764110713.588187,14366154.000,32550,1,HR,1,100,107.20
1764110714.921067,14367487.000,32763,1,HR,1,100,93.48
1764110715.681000,14368247.000,32881,1,HR,1,100,90.25
1764110716.453931,14369020.000,33013,1,HR,1,100,87.74
1764110717.293856,14369860.000,33137,1,HR,1,100,84.11
1764110717.946798,14370513.000,33252,1,HR,1,100,86.25
1764110718.506748,14371073.000,33336,1,HR,1,100,90.90
1764110719.466662,14372033.000,33503,1,HR,1,100,84.59
1764110720.039611,14372606.000,33586,1,HR,1,100,89.60
1764110720.599561,14373166.000,33687,1,HR,1,100,93.50
1764110721.319497,14373886.000,33803,1,HR,1,100,91.24
1764110722.092428,14374659.000,33929,1,HR,1,100,88.51
1764110722.573385,14375140.000,34014,1,HR,1,100,96.62
1764110723.253325,14375820.000,34112,1,HR,1,100,94.75
1764110723.892268,14376459.000,34230,1,HR,1,100,94.53
1764110724.666199,14377233.000,34346,1,HR,1,100,91.07
1764110725.106160,14377673.000,34429,1,HR,1,100,101.13
1764110725.906089,14378473.000,34545,1,HR,1,100,95.33
1764110726.799009,14379366.000,34700,1,HR,1,100,89.29
1764110727.118980,14379686.000,34736,1,HR,1,100,111.12
1764110727.398955,14379966.000,34788,1,HR,1,100,134.05
1764110727.838916,14380406.000,34855,1,HR,1,100,134.56
1764110728.038898,14380606.000,34889,1,HR,1,100,171.33
1764110728.491858,14381059.000,34973,1,HR,1,100,163.56
1764110728.891822,14381459.000,35041,1,HR,1,100,160.54
1764110729.211794,14381779.000,35090,1,HR,1,100,166.53
1764110730.091716,14382659.000,35240,1,HR,1,100,144.68
1764110730.544675,14383112.000,35307,1,HR,1,100,142.83
1764110731.344604,14383912.000,35442,1,HR,1,100,127.76
1764110732.024543,14384592.000,35552,1,HR,1,100,118.97
1764110732.757478,14385325.000,35669,1,HR,1,100,111.05
1764110733.517410,14386085.000,35801,1,HR,1,100,103.92
1764110734.117357,14386685.000,35900,1,HR,1,100,103.05
1764110734.770298,14387338.000,36001,1,HR,1,100,100.98
1764110735.650220,14388218.000,36153,1,HR,1,100,93.69
1764110736.250167,14388818.000,36254,1,HR,1,100,95.09
1764110736.823116,14389391.000,36337,1,HR,1,100,97.77
1764110737.583048,14390151.000,36461,1,HR,1,100,93.59
1764110738.262987,14390831.000,36577,1,HR,1,100,92.40
1764110739.116911,14391685.000,36726,1,HR,1,100,87.74
1764110739.635865,14392204.000,36810,1,HR,1,100,93.88
1764110739.995833,14392564.000,36861,1,HR,1,100,110.06
1764110740.395797,14392964.000,36928,1,HR,1,100,118.93
1764110741.049739,14393618.000,37043,1,HR,1,100,113.34
1764110741.689682,14394258.000,37144,1,HR,1,100,108.98
1764110742.048650,14394617.000,37199,1,HR,1,100,121.80
1764110742.289628,14394858.000,37235,1,HR,1,100,150.29
1764110743.022563,14395591.000,37368,1,HR,1,100,135.41
1764110743.702502,14396271.000,37469,1,HR,1,100,124.93
1764110744.422438,14396991.000,37584,1,HR,1,100,115.68
1764110745.035383,14397604.000,37700,1,HR,1,100,112.20
1764110745.755319,14398324.000,37819,1,HR,1,100,105.78
1764110746.515252,14399084.000,37935,1,HR,1,100,99.82
1764110747.128197,14399697.000,38038,1,HR,1,100,99.86
1764110747.968122,14400537.000,38178,1,HR,1,100,93.54
1764110748.368087,14400937.000,38245,1,HR,1,100,106.09
1764110749.101021,14401670.000,38362,1,HR,1,100,101.03
1764110749.900950,14402470.000,38495,1,HR,1,100,95.25
1764110750.460900,14403030.000,38577,1,HR,1,100,97.89
1764110751.113842,14403683.000,38694,1,HR,1,100,96.97
1764110751.753785,14404323.000,38793,1,HR,1,100,96.25
1764110752.513717,14405083.000,38918,1,HR,1,100,92.41
1764110753.886595,14406456.000,39150,1,HR,1,100,81.68
1764110754.406548,14406976.000,39232,1,HR,1,100,89.17
1764110755.380461,14407950.000,39381,1,HR,1,100,83.24
1764110756.420369,14408990.000,39565,1,HR,1,100,77.56
1764110756.779337,14409349.000,39616,1,HR,1,100,97.37
1764110758.193211,14410763.000,39856,1,HR,1,100,85.25
1764110758.713165,14411283.000,39940,1,HR,1,100,91.95
1764110759.486096,14412056.000,40056,1,HR,1,100,89.06
1764110760.046046,14412616.000,40157,1,HR,1,100,93.08
1764110760.605996,14413176.000,40238,1,HR,1,100,96.20
1764110761.258938,14413829.000,40359,1,HR,1,100,95.66
1764110761.778891,14414349.000,40442,1,HR,1,100,100.04
1764110762.418834,14414989.000,40545,1,HR,1,100,98.64
1764110763.138770,14415709.000,40665,1,HR,1,100,95.24
1764110763.991694,14416562.000,40798,1,HR,1,100,89.95
1764110764.351662,14416922.000,40865,1,HR,1,100,107.00
1764110765.031601,14417602.000,40980,1,HR,1,100,102.83
1764110765.924522,14418495.000,41112,1,HR,1,100,95.13
1764110766.324486,14418895.000,41180,1,HR,1,100,107.32
1764110767.204408,14419775.000,41331,1,HR,1,100,98.62
1764110767.737360,14420308.000,41415,1,HR,1,100,102.35
1764110768.217317,14420788.000,41509,1,HR,1,100,107.38
1764110768.857260,14421428.000,41609,1,HR,1,100,104.35
1764110769.750181,14422321.000,41758,1,HR,1,100,96.31
1764110770.750092,14423321.000,41908,1,HR,1,100,88.24
1764110771.444030,14424015.000,42023,1,HR,1,100,88.24
1764110772.082973,14424654.000,42141,1,HR,1,100,89.47
1764110774.696740,14427268.000,42560,1,HR,1,100,74.71
1764110776.109614,14428681.000,42789,1,HR,1,100,67.63
1764110776.309596,14428881.000,42825,1,HR,1,100,119.27
1764110776.749557,14429321.000,42892,1,HR,1,100,123.07
1764110777.309507,14429881.000,42993,1,HR,1,100,119.53
1764110777.962449,14430534.000,43094,1,HR,1,100,113.80
1764110778.682385,14431254.000,43217,1,HR,1,100,107.03
1764110779.482313,14432054.000,43349,1,HR,1,100,99.91
1764110781.575127,14434147.000,43677,1,HR,1,100,84.12
1764110781.908097,14434480.000,43747,1,HR,1,100,107.09
1764110784.680850,14437253.000,44181,1,HR,1,100,88.13
1764110786.173717,14438746.000,44428,1,HR,1,100,77.55
1764110788.747488,14441320.000,44846,1,HR,1,100,65.52
1764110789.706402,14442279.000,44995,1,HR,1,100,64.85
1764110790.240355,14442813.000,45094,1,HR,1,100,76.08
1764110790.920294,14443493.000,45196,1,HR,1,100,78.78
1764110792.613143,14445186.000,45481,1,HR,1,100,69.21
1764110793.133097,14445706.000,45564,1,HR,1,100,79.47
1764110794.625964,14447199.000,45801,1,HR,1,100,70.82
1764110795.625875,14448199.000,45967,1,HR,1,100,68.42
1764110796.558791,14449132.000,46116,1,HR,1,100,67.71
1764110797.438713,14450012.000,46271,1,HR,1,100,67.81
1764110798.611609,14451185.000,46458,1,HR,1,100,64.24
1764110799.731508,14452305.000,46639,1,HR,1,100,61.87
1764110800.464443,14453038.000,46757,1,HR,1,100,66.64
1764110801.104386,14453678.000,46874,1,HR,1,100,72.66
1764110802.517260,14455091.000,47108,1,HR,1,100,66.04
1764110804.451088,14457025.000,47409,1,HR,1,100,58.31
