LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764813613.104971,6279262.000,37158,1,HR,1,100,80.90
1764813613.985031,6280142.000,37291,1,HR,1,100,78.07
1764813614.864091,6281021.000,37440,1,HR,1,100,75.87
1764813615.438131,6281595.000,37543,1,HR,1,100,82.82
1764813616.918232,6283075.000,37783,1,HR,1,100,73.43
1764813617.651283,6283808.000,37898,1,HR,1,100,75.63
1764813618.411335,6284568.000,38019,1,HR,1,100,76.37
1764813619.024377,6285181.000,38119,1,HR,1,100,81.62
1764813619.944440,6286101.000,38289,1,HR,1,100,77.97
1764813620.624487,6286781.000,38390,1,HR,1,100,80.25
1764813621.757565,6287914.000,38579,1,HR,1,100,74.32
1764813623.730700,6289887.000,38894,1,HR,1,100,64.61
1764813625.010788,6291167.000,39110,1,HR,1,100,60.67
1764813625.383813,6291540.000,39181,1,HR,1,100,84.22
1764813626.583896,6292740.000,39386,1,HR,1,100,76.62
1764813627.197938,6293354.000,39470,1,HR,1,100,81.81
1764813627.637968,6293794.000,39537,1,HR,1,100,93.94
1764813628.277012,6294433.000,39653,1,HR,1,100,93.90
1764813629.371087,6295527.000,39841,1,HR,1,100,85.38
1764813630.251147,6296407.000,39978,1,HR,1,100,81.55
1764813630.971197,6297127.000,40098,1,HR,1,100,81.95
1764813631.464231,6297620.000,40182,1,HR,1,100,91.52
1764813633.597377,6299753.000,40534,1,HR,1,100,77.47
1764813637.170622,6303326.000,41121,1,HR,1,100,64.00
1764813637.863670,6304019.000,41222,1,HR,1,100,69.38
1764813639.183760,6305339.000,41439,1,HR,1,100,64.07
1764813641.689932,6307845.000,41854,1,HR,1,100,55.21
1764813642.369979,6308525.000,41960,1,HR,1,100,62.55
1764813643.384048,6309539.000,42128,1,HR,1,100,61.98
1764813643.943087,6310098.000,42228,1,HR,1,100,72.02
1764813644.583131,6310738.000,42330,1,HR,1,100,76.85
1764813646.357253,6312512.000,42629,1,HR,1,100,67.34
1764813647.116305,6313271.000,42750,1,HR,1,100,69.92
1764813651.716620,6317871.000,43500,1,HR,1,100,57.31
1764813652.876700,6319031.000,43687,1,HR,1,100,56.07
1764813653.929772,6320084.000,43869,1,HR,1,100,56.43
1764813655.009846,6321164.000,44037,1,HR,1,100,56.23
1764813655.902908,6322057.000,44187,1,HR,1,100,58.89
1764813657.182995,6323337.000,44387,1,HR,1,100,56.22
1764813658.237068,6324391.000,44558,1,HR,1,100,56.55
1764813658.876112,6325030.000,44675,1,HR,1,100,64.81
1764813660.290209,6326444.000,44908,1,HR,1,100,59.93
1764813660.889250,6327043.000,45009,1,HR,1,100,68.84
1764813661.569296,6327723.000,45110,1,HR,1,100,73.15
1764813662.143336,6328297.000,45211,1,HR,1,100,80.70
1764813663.916457,6330070.000,45502,1,HR,1,100,70.34
1764813665.476564,6331630.000,45754,1,HR,1,100,63.26
1764813666.089607,6332243.000,45855,1,HR,1,100,71.42
1764813667.169681,6333323.000,46038,1,HR,1,100,67.90
1764813668.022739,6334176.000,46176,1,HR,1,100,68.68
1764813668.742789,6334896.000,46292,1,HR,1,100,71.94
1764813669.502841,6335656.000,46409,1,HR,1,100,73.50
1764813669.995875,6336149.000,46492,1,HR,1,100,84.94
1764813670.915938,6337069.000,46642,1,HR,1,100,80.56
1764813671.515979,6337669.000,46743,1,HR,1,100,84.88
1764813672.529048,6338682.000,46909,1,HR,1,100,79.35
1764813673.489114,6339642.000,47061,1,HR,1,100,75.61
1764813674.503184,6340656.000,47225,1,HR,1,100,72.14
1764813676.116295,6342269.000,47492,1,HR,1,100,64.44
1764813677.396382,6343549.000,47708,1,HR,1,100,60.54
