LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764810994.717932,3661056.000,5120,2,EA,1,100,0.713833
1764810994.717932,3661056.000,5120,2,EA,1,100,0.713394
1764810994.783939,3661122.000,5136,1,EA,1,100,0.713687
1764810994.850447,3661188.500,5152,2,EA,1,100,0.713467
1764810994.916955,3661255.000,5152,2,EA,1,100,0.713467
1764810994.983963,3661322.000,5169,1,EA,1,100,0.713833
1764810995.050471,3661388.500,5187,2,EA,1,100,0.714126
1764810995.116978,3661455.000,5187,2,EA,1,100,0.714053
1764810995.183986,3661522.000,5203,2,EA,1,100,0.714273
1764810995.250994,3661589.000,5203,2,EA,1,100,0.714273
1764810995.317002,3661655.000,5219,1,EA,1,100,0.714712
1764810995.384009,3661722.000,5237,2,EA,1,100,0.714712
1764810995.451017,3661789.000,5237,2,EA,1,100,0.715521
1764810995.517025,3661855.000,5253,1,EA,1,100,0.719366
1764810995.584033,3661922.000,5268,2,EA,1,100,0.721604
1764810995.651040,3661989.000,5268,2,EA,1,100,0.722878
1764810995.717048,3662055.000,5285,1,EA,1,100,0.724459
1764810995.784056,3662122.000,5302,2,EA,1,100,0.724911
1764810995.851064,3662189.000,5302,2,EA,1,100,0.724911
1764810995.917071,3662255.000,5318,1,EA,1,100,0.725214
1764810995.984079,3662322.000,5336,2,EA,1,100,0.725516
1764810996.051087,3662389.000,5336,2,EA,1,100,0.725667
1764810996.117095,3662455.000,5352,1,EA,1,100,0.725364
1764810996.184103,3662522.000,5369,2,EA,1,100,0.725364
1764810996.251110,3662589.000,5369,2,EA,1,100,0.725214
1764810996.317118,3662655.000,5385,1,EA,1,100,0.724911
1764810996.384126,3662722.000,5401,2,EA,1,100,0.724911
1764810996.451133,3662789.000,5401,2,EA,1,100,0.724836
1764810996.517141,3662855.000,5417,1,EA,1,100,0.724308
1764810996.584149,3662922.000,5434,2,EA,1,100,0.723855
1764810996.651157,3662989.000,5434,2,EA,1,100,0.723404
1764810996.717165,3663055.000,5451,1,EA,1,100,0.723103
1764810996.784172,3663122.000,5466,2,EA,1,100,0.722653
1764810996.851180,3663189.000,5466,2,EA,1,100,0.722653
1764810996.917188,3663255.000,5482,1,EA,1,100,0.722803
1764810996.984196,3663322.000,5500,2,EA,1,100,0.722728
1764810997.051203,3663389.000,5500,2,EA,1,100,0.721754
1764810997.117211,3663455.000,5516,1,EA,1,100,0.721305
1764810997.184219,3663522.000,5532,2,EA,1,100,0.720782
1764810997.251227,3663589.000,5532,2,EA,1,100,0.720111
1764810997.317734,3663655.500,5548,2,EA,1,100,0.719664
1764810997.384242,3663722.000,5548,2,EA,1,100,0.718921
1764810997.451250,3663789.000,5565,1,EA,1,100,0.718327
1764810997.517758,3663855.500,5581,2,EA,1,100,0.717660
1764810997.584265,3663922.000,5581,2,EA,1,100,0.717217
1764810997.651273,3663989.000,5598,1,EA,1,100,0.716626
1764810997.717781,3664055.500,5616,2,EA,1,100,0.716183
1764810997.784289,3664122.000,5616,2,EA,1,100,0.715447
1764810997.850796,3664188.500,5633,2,EA,1,100,0.715080
1764810997.917304,3664255.000,5633,2,EA,1,100,0.714346
1764810997.984312,3664322.000,5649,1,EA,1,100,0.713979
1764810998.050820,3664388.500,5667,2,EA,1,100,0.713394
1764810998.117327,3664455.000,5667,2,EA,1,100,0.712663
1764810998.184335,3664522.000,5683,1,EA,1,100,0.712153
1764810998.250843,3664588.500,5699,2,EA,1,100,0.713321
1764810998.317351,3664655.000,5699,2,EA,1,100,0.714933
1764810998.384359,3664722.000,5715,1,EA,1,100,0.715815
1764810998.450866,3664788.500,5732,2,EA,1,100,0.715300
1764810998.517374,3664855.000,5732,2,EA,1,100,0.715227
1764810998.584382,3664922.000,5748,1,EA,1,100,0.715374
1764810998.650890,3664988.500,5765,2,EA,1,100,0.715815
1764810998.717397,3665055.000,5765,2,EA,1,100,0.715962
1764810998.784405,3665122.000,5780,2,EA,1,100,0.716479
1764810998.851413,3665189.000,5780,2,EA,1,100,0.717809
1764810998.917421,3665255.000,5797,1,EA,1,100,0.719515
1764810998.983928,3665321.500,5814,2,EA,1,100,0.721230
1764810999.050436,3665388.000,5814,2,EA,1,100,0.722954
1764810999.117444,3665455.000,5831,1,EA,1,100,0.724911
1764810999.183952,3665521.500,5845,2,EA,1,100,0.727108
1764810999.250459,3665588.000,5845,2,EA,1,100,0.729012
1764810999.317467,3665655.000,5862,1,EA,1,100,0.731156
1764810999.383975,3665721.500,5879,2,EA,1,100,0.733082
1764810999.450483,3665788.000,5879,2,EA,1,100,0.735327
1764810999.517491,3665855.000,5896,1,EA,1,100,0.737431
1764810999.583998,3665921.500,5910,2,EA,1,100,0.739469
1764810999.650506,3665988.000,5910,2,EA,1,100,0.741122
1764810999.717514,3666055.000,5928,1,EA,1,100,0.743259
1764810999.784022,3666121.500,5944,2,EA,1,100,0.744850
1764810999.850529,3666188.000,5944,2,EA,1,100,0.746048
