LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764112372.589036,16025053.000,39457,1,EA,1,100,0.826100
1764112372.656042,16025120.000,39473,1,EA,1,100,0.826003
1764112372.722547,16025186.500,39489,2,EA,1,100,0.826003
1764112372.789052,16025253.000,39489,2,EA,1,100,0.826395
1764112372.856058,16025320.000,39505,1,EA,1,100,0.826984
1764112372.922563,16025386.500,39522,2,EA,1,100,0.827279
1764112372.989069,16025453.000,39522,2,EA,1,100,0.827082
1764112373.056074,16025520.000,39538,1,EA,1,100,0.826591
1764112373.122580,16025586.500,39554,2,EA,1,100,0.826199
1764112373.189085,16025653.000,39554,2,EA,1,100,0.825905
1764112373.256090,16025720.000,39570,1,EA,1,100,0.825415
1764112373.322596,16025786.500,39587,2,EA,1,100,0.824926
1764112373.389101,16025853.000,39587,2,EA,1,100,0.824828
1764112373.456107,16025920.000,39604,1,EA,1,100,0.825024
1764112373.522612,16025986.500,39619,2,EA,1,100,0.825024
1764112373.589118,16026053.000,39619,2,EA,1,100,0.824437
1764112373.656123,16026120.000,39635,1,EA,1,100,0.823851
1764112373.722628,16026186.500,39653,2,EA,1,100,0.823462
1764112373.789134,16026253.000,39653,2,EA,1,100,0.823462
1764112373.856139,16026320.000,39669,1,EA,1,100,0.823559
1764112373.922645,16026386.500,39684,2,EA,1,100,0.823559
1764112373.989150,16026453.000,39684,2,EA,1,100,0.822780
1764112374.055822,16026519.667,39706,3,EA,1,100,0.822100
1764112374.122494,16026586.333,39706,3,EA,1,100,0.821615
1764112374.189166,16026653.000,39706,3,EA,1,100,0.820936
1764112374.256172,16026720.000,39723,1,EA,1,100,0.821130
1764112374.322677,16026786.500,39737,2,EA,1,100,0.820840
1764112374.389183,16026853.000,39737,2,EA,1,100,0.820936
1764112374.456188,16026920.000,39755,1,EA,1,100,0.819583
1764112374.522693,16026986.500,39771,2,EA,1,100,0.817753
1764112374.589199,16027053.000,39771,2,EA,1,100,0.818330
1764112374.656204,16027120.000,39788,1,EA,1,100,0.821226
1764112374.722710,16027186.500,39805,2,EA,1,100,0.823462
1764112374.789215,16027253.000,39805,2,EA,1,100,0.823559
1764112374.856220,16027320.000,39822,1,EA,1,100,0.823072
1764112374.922726,16027386.500,39838,2,EA,1,100,0.822780
1764112374.989231,16027453.000,39838,2,EA,1,100,0.821130
1764112375.055237,16027519.000,39855,1,EA,1,100,0.819390
1764112375.122242,16027586.000,39872,2,EA,1,100,0.818715
1764112375.189248,16027653.000,39872,2,EA,1,100,0.819486
1764112375.256253,16027720.000,39889,1,EA,1,100,0.820259
1764112375.322758,16027786.500,39905,2,EA,1,100,0.817753
1764112375.389264,16027853.000,39905,2,EA,1,100,0.813737
1764112375.456269,16027920.000,39923,1,EA,1,100,0.811082
