LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764810411.461816,3077835.000,41385,1,HR,1,100,74.41
1764810413.062112,3079435.000,41648,1,HR,1,100,66.21
1764810413.755241,3080128.000,41765,1,HR,1,100,71.10
1764810414.595397,3080968.000,41899,1,HR,1,100,71.18
1764810415.035478,3081408.000,41971,1,HR,1,100,85.66
1764810415.608584,3081981.000,42057,1,HR,1,100,90.44
1764810416.368725,3082741.000,42189,1,HR,1,100,87.88
1764810418.102046,3084474.000,42469,1,HR,1,100,76.10
1764810419.382284,3085754.000,42683,1,HR,1,100,69.61
1764810420.996583,3087368.000,42938,1,HR,1,100,62.47
1764810422.889934,3089261.000,43254,1,HR,1,100,55.68
1764810424.183173,3090554.000,43452,1,HR,1,100,53.72
1764810425.023329,3091394.000,43606,1,HR,1,100,57.66
1764810426.116532,3092487.000,43774,1,HR,1,100,57.19
1764810427.156724,3093527.000,43941,1,HR,1,100,57.30
1764810428.036888,3094407.000,44087,1,HR,1,100,59.72
1764810429.170098,3095540.000,44271,1,HR,1,100,58.35
1764810431.223478,3097593.000,44603,1,HR,1,100,51.92
1764810431.943612,3098313.000,44720,1,HR,1,100,58.90
1764810432.836777,3099206.000,44870,1,HR,1,100,60.96
1764810433.916977,3100286.000,45034,1,HR,1,100,59.76
1764810434.450076,3100819.000,45135,1,HR,1,100,72.12
1764810434.971173,3101340.000,45218,1,HR,1,100,81.74
1764810436.090380,3102459.000,45391,1,HR,1,100,75.48
1764810437.104568,3103473.000,45557,1,HR,1,100,72.04
1764810437.903716,3104272.000,45690,1,HR,1,100,72.70
1764810439.117941,3105486.000,45887,1,HR,1,100,67.65
1764810440.198141,3106566.000,46073,1,HR,1,100,64.96
1764810441.091307,3107459.000,46208,1,HR,1,100,65.68
1764810442.291529,3108659.000,46406,1,HR,1,100,62.19
1764810443.264710,3109632.000,46572,1,HR,1,100,62.26
1764810444.304903,3110672.000,46736,1,HR,1,100,61.25
1764810447.171434,3113538.000,47210,1,HR,1,100,52.33
1764810448.411664,3114778.000,47407,1,HR,1,100,51.45
1764810448.851745,3115218.000,47475,1,HR,1,100,70.32
1764810449.584881,3115951.000,47592,1,HR,1,100,73.22
1764810449.944948,3116311.000,47659,1,HR,1,100,93.98
1764810452.118351,3118484.000,48011,1,HR,1,100,79.27
1764810452.398402,3118764.000,48061,1,HR,1,100,109.27
1764810453.078528,3119444.000,48162,1,HR,1,100,104.60
1764810454.131724,3120497.000,48344,1,HR,1,100,94.18
1764810454.371768,3120737.000,48379,1,HR,1,100,128.80
1764810457.186290,3123551.000,48831,1,HR,1,100,104.94
1764810459.039633,3125404.000,49146,1,HR,1,100,88.87
1764810461.293051,3127657.000,49496,1,HR,1,100,75.07
1764810462.546283,3128910.000,49715,1,HR,1,100,69.14
1764810466.253970,3132617.000,50315,1,HR,1,100,57.40
