LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764810187.310602,2853698.000,4814,1,HR,1,100,49.00
1764810187.989634,2854377.000,4915,1,HR,1,100,57.72
1764810188.563660,2854951.000,5014,1,HR,1,100,68.70
1764810189.043683,2855431.000,5097,1,HR,1,100,81.21
1764810189.363698,2855751.000,5148,1,HR,1,100,104.83
1764810190.523752,2856911.000,5342,1,HR,1,100,93.03
1764810190.856767,2857244.000,5409,1,HR,1,100,114.03
1764810191.136781,2857524.000,5442,1,HR,1,100,136.31
1764810192.056823,2858444.000,5592,1,HR,1,100,120.51
1764810193.149875,2859537.000,5775,1,HR,1,100,106.07
1764810194.229925,2860617.000,5958,1,HR,1,100,94.85
1764810195.442982,2861830.000,6163,1,HR,1,100,84.88
1764810199.189157,2865576.000,6774,1,HR,1,100,69.60
1764810199.749183,2866136.000,6858,1,HR,1,100,77.94
1764810200.109200,2866496.000,6933,1,HR,1,100,97.66
1764810201.123247,2867510.000,7099,1,HR,1,100,89.29
1764810202.522313,2868909.000,7313,1,HR,1,100,78.97
1764810202.922331,2869309.000,7380,1,HR,1,100,94.76
1764810205.989475,2872376.000,7881,1,HR,1,100,78.09
1764810206.549501,2872936.000,7980,1,HR,1,100,84.54
1764810208.922612,2875309.000,8359,1,HR,1,100,71.40
1764810209.895657,2876282.000,8525,1,HR,1,100,69.43
1764810210.895704,2877282.000,8682,1,HR,1,100,67.33
1764810212.708789,2879095.000,8977,1,HR,1,100,59.78
1764810215.081900,2881468.000,9354,1,HR,1,100,52.14
1764810215.774932,2882161.000,9480,1,HR,1,100,60.16
1764810216.174951,2882561.000,9547,1,HR,1,100,80.13
1764810216.934986,2883321.000,9662,1,HR,1,100,79.87
1764810217.709022,2884095.000,9794,1,HR,1,100,79.66
1764810217.869030,2884255.000,9814,1,HR,1,100,145.30
1764810218.309050,2884695.000,9897,1,HR,1,100,143.31
1764810218.668067,2885054.000,9948,1,HR,1,100,148.50
1764810221.242188,2887628.000,10386,1,HR,1,100,120.71
1764810223.735304,2890121.000,10783,1,HR,1,100,99.26
1764810226.281423,2892667.000,11186,1,HR,1,100,82.49
1764810226.841449,2893227.000,11287,1,HR,1,100,87.97
1764810227.361473,2893747.000,11371,1,HR,1,100,94.06
1764810227.841496,2894227.000,11455,1,HR,1,100,100.94
1764810230.427617,2896813.000,11867,1,HR,1,100,83.71
1764810231.067647,2897453.000,11975,1,HR,1,100,85.94
1764810231.947688,2898333.000,12124,1,HR,1,100,82.00
1764810232.720724,2899106.000,12256,1,HR,1,100,81.32
1764810234.000784,2900386.000,12454,1,HR,1,100,73.66
1764810235.493853,2901879.000,12703,1,HR,1,100,66.30
1764810236.333893,2902719.000,12840,1,HR,1,100,67.44
1764810237.347940,2903733.000,13006,1,HR,1,100,65.79
1764810238.466992,2904852.000,13186,1,HR,1,100,63.07
1764810239.881058,2906266.000,13418,1,HR,1,100,58.58
1764810240.161072,2906546.000,13471,1,HR,1,100,93.18
1764810242.574184,2908959.000,13871,1,HR,1,100,78.03
1764810243.227215,2909612.000,13972,1,HR,1,100,81.52
1764810244.587278,2910972.000,14188,1,HR,1,100,73.21
1764810245.600326,2911985.000,14356,1,HR,1,100,70.28
1764810247.453412,2913838.000,14657,1,HR,1,100,61.90
1764810248.293452,2914678.000,14808,1,HR,1,100,64.02
1764810248.906480,2915291.000,14908,1,HR,1,100,72.02
1764810249.666516,2916051.000,15023,1,HR,1,100,73.56
1764810253.853711,2920238.000,15708,1,HR,1,100,60.42
1764810254.972764,2921357.000,15888,1,HR,1,100,58.89
