LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764109670.560412,13323205.000,58433,1,HR,1,100,55.25
1764109671.480452,13324125.000,58583,1,HR,1,100,57.46
1764109672.613501,13325258.000,58769,1,HR,1,100,56.60
1764109673.973560,13326618.000,58990,1,HR,1,100,53.82
1764109675.746638,13328391.000,59270,1,HR,1,100,49.44
1764109677.559716,13330204.000,59568,1,HR,1,100,45.86
1764109677.839729,13330484.000,59618,1,HR,1,100,83.29
1764109678.252747,13330897.000,59685,1,HR,1,100,98.11
1764109678.572760,13331217.000,59744,1,HR,1,100,117.98
1764109679.052781,13331697.000,59811,1,HR,1,100,119.54
1764109680.012823,13332657.000,59975,1,HR,1,100,106.86
1764109681.945907,13334590.000,60291,1,HR,1,100,90.06
1764109682.758942,13335403.000,60423,1,HR,1,100,86.71
1764109683.598979,13336243.000,60560,1,HR,1,100,83.32
1764109684.439015,13337083.000,60695,1,HR,1,100,80.67
1764109685.013041,13337657.000,60777,1,HR,1,100,86.56
1764109685.932081,13338576.000,60926,1,HR,1,100,81.81
1764109686.452103,13339096.000,61029,1,HR,1,100,89.27
1764109686.986126,13339630.000,61115,1,HR,1,100,95.08
1764109689.079217,13341723.000,61449,1,HR,1,100,80.36
1764109690.199266,13342843.000,61632,1,HR,1,100,74.41
1764109690.759290,13343403.000,61731,1,HR,1,100,81.68
1764109691.572326,13344216.000,61864,1,HR,1,100,80.20
1764109693.225398,13345869.000,62128,1,HR,1,100,70.50
1764109693.825424,13346469.000,62234,1,HR,1,100,77.06
1764109694.145437,13346789.000,62270,1,HR,1,100,101.60
1764109694.785465,13347429.000,62385,1,HR,1,100,99.86
1764109695.558499,13348202.000,62501,1,HR,1,100,95.21
1764109696.318532,13348962.000,62635,1,HR,1,100,91.60
1764109697.131567,13349775.000,62770,1,HR,1,100,87.91
1764109698.291618,13350935.000,62950,1,HR,1,100,79.87
1764109700.224702,13352868.000,63268,1,HR,1,100,69.06
1764109700.584718,13353228.000,63318,1,HR,1,100,90.75
1764109704.291879,13356935.000,63940,1,HR,1,100,74.21
1764109704.771900,13357415.000,64007,1,HR,1,100,85.50
1764109705.744942,13358388.000,64173,1,HR,1,100,80.39
1764109706.584979,13359228.000,64305,1,HR,1,100,78.39
1764109707.345011,13359988.000,64443,1,HR,1,100,78.52
1764109708.718071,13361361.000,64656,1,HR,1,100,70.87
1764109709.478104,13362121.000,64777,1,HR,1,100,72.67
1764109710.371143,13363014.000,64926,1,HR,1,100,71.67
1764109711.291183,13363934.000,65076,1,HR,1,100,70.24
1764109712.024215,13364667.000,65193,1,HR,1,100,73.15
1764109715.997388,13368640.000,304,1,HR,1,100,60.26
1764109716.810423,13369453.000,436,1,HR,1,100,63.53
1764109718.583500,13371226.000,737,1,HR,1,100,56.99
1764109719.263530,13371906.000,835,1,HR,1,100,63.93
1764109720.837598,13373480.000,1105,1,HR,1,100,58.27
1764109721.917645,13374560.000,1269,1,HR,1,100,57.67
1764109722.770682,13375413.000,1420,1,HR,1,100,60.73
1764109723.370708,13376013.000,1521,1,HR,1,100,69.45
1764109724.050738,13376693.000,1620,1,HR,1,100,73.63
1764109725.703810,13378346.000,1907,1,HR,1,100,65.40
1764109726.756856,13379399.000,2073,1,HR,1,100,63.68
1764109727.436885,13380079.000,2190,1,HR,1,100,69.14
1764109728.316923,13380959.000,2323,1,HR,1,100,68.93
1764109729.249964,13381892.000,2472,1,HR,1,100,68.10
1764109729.809988,13382452.000,2560,1,HR,1,100,76.78
1764109730.650025,13383292.000,2693,1,HR,1,100,75.59
1764109731.663069,13384305.000,2857,1,HR,1,100,72.13
1764109732.303097,13384945.000,2976,1,HR,1,100,76.93
1764109733.076130,13385718.000,3092,1,HR,1,100,77.38
1764109733.756160,13386398.000,3207,1,HR,1,100,79.79
1764109734.556195,13387198.000,3339,1,HR,1,100,78.73
1764109735.450234,13388092.000,3480,1,HR,1,100,76.38
