LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764110294.056657,13946661.000,29341,2,EA,1,100,0.761725
1764110294.056657,13946661.000,29341,2,EA,1,100,0.763563
1764110294.123669,13946728.000,29358,1,EA,1,100,0.766254
1764110294.190181,13946794.500,29375,2,EA,1,100,0.772634
1764110294.256694,13946861.000,29375,2,EA,1,100,0.787140
1764110294.323706,13946928.000,29392,1,EA,1,100,0.793693
1764110294.390218,13946994.500,29407,2,EA,1,100,0.792427
1764110294.456730,13947061.000,29407,2,EA,1,100,0.782098
1764110294.523743,13947128.000,29426,1,EA,1,100,0.762476
1764110294.590255,13947194.500,29442,2,EA,1,100,0.753560
1764110294.656767,13947261.000,29442,2,EA,1,100,0.752094
1764110294.723279,13947327.500,29459,2,EA,1,100,0.751526
1764110294.789792,13947394.000,29459,2,EA,1,100,0.751283
1764110294.856804,13947461.000,29476,1,EA,1,100,0.750068
1764110294.923316,13947527.500,29491,2,EA,1,100,0.748535
1764110294.989828,13947594.000,29491,2,EA,1,100,0.747651
1764110295.056841,13947661.000,29507,1,EA,1,100,0.746848
1764110295.123353,13947727.500,29525,2,EA,1,100,0.745010
1764110295.189865,13947794.000,29525,2,EA,1,100,0.742545
1764110295.256877,13947861.000,29541,1,EA,1,100,0.735173
1764110295.323390,13947927.500,29556,2,EA,1,100,0.734474
1764110295.389902,13947994.000,29556,2,EA,1,100,0.737353
1764110295.456914,13948061.000,29572,1,EA,1,100,0.738684
1764110295.523427,13948127.500,29590,2,EA,1,100,0.739862
1764110295.589939,13948194.000,29590,2,EA,1,100,0.741912
1764110295.656951,13948261.000,29606,1,EA,1,100,0.738684
1764110295.723463,13948327.500,29621,2,EA,1,100,0.731156
1764110295.789975,13948394.000,29621,2,EA,1,100,0.722954
1764110295.856988,13948461.000,29638,1,EA,1,100,0.720558
1764110295.923500,13948527.500,29655,2,EA,1,100,0.717660
1764110295.990012,13948594.000,29655,2,EA,1,100,0.711061
1764110296.057025,13948661.000,29671,1,EA,1,100,0.697451
1764110296.123537,13948727.500,29687,2,EA,1,100,0.689232
1764110296.190049,13948794.000,29687,2,EA,1,100,0.686445
1764110296.257061,13948861.000,29703,1,EA,1,100,0.685161
1764110296.323574,13948927.500,29720,2,EA,1,100,0.686377
1764110296.390086,13948994.000,29720,2,EA,1,100,0.687123
1764110296.456598,13949060.500,29737,2,EA,1,100,0.687802
1764110296.523110,13949127.000,29737,2,EA,1,100,0.687462
1764110296.590123,13949194.000,29754,1,EA,1,100,0.691286
1764110296.656635,13949260.500,29768,2,EA,1,100,0.693007
1764110296.723147,13949327.000,29768,2,EA,1,100,0.694806
1764110296.790159,13949394.000,29785,1,EA,1,100,0.698712
1764110296.856672,13949460.500,29804,2,EA,1,100,0.703159
1764110296.923184,13949527.000,29804,2,EA,1,100,0.706227
1764110296.990196,13949594.000,29821,1,EA,1,100,0.712153
1764110297.056709,13949660.500,29835,2,EA,1,100,0.718401
1764110297.123221,13949727.000,29835,2,EA,1,100,0.719962
1764110297.190233,13949794.000,29860,2,EA,1,100,0.696683
1764110297.257245,13949861.000,29860,2,EA,1,100,0.693697
1764110297.323758,13949927.500,29877,2,EA,1,100,0.698642
1764110297.390270,13949994.000,29877,2,EA,1,100,0.697871
1764110297.457282,13950061.000,29893,1,EA,1,100,0.652038
1764110297.523794,13950127.500,29911,2,EA,1,100,0.587626
1764110297.590307,13950194.000,29911,2,EA,1,100,0.494375
1764110297.657319,13950261.000,29927,1,EA,1,100,0.465104
1764110297.723831,13950327.500,29942,2,EA,1,100,0.461832
1764110297.790343,13950394.000,29942,2,EA,1,100,0.461403
1764110297.857356,13950461.000,29959,1,EA,1,100,0.447346
1764110297.923868,13950527.500,29976,2,EA,1,100,0.414619
1764110297.990380,13950594.000,29976,2,EA,1,100,0.405252
1764110298.057392,13950661.000,29992,1,EA,1,100,0.403700
1764110298.123905,13950727.500,30011,2,EA,1,100,0.404310
1764110298.190417,13950794.000,30011,2,EA,1,100,0.405323
1764110298.257429,13950861.000,30026,1,EA,1,100,0.405961
1764110298.323941,13950927.500,30043,2,EA,1,100,0.410874
1764110298.390454,13950994.000,30043,2,EA,1,100,0.419568
1764110298.457466,13951061.000,30059,1,EA,1,100,0.425572
1764110298.523978,13951127.500,30076,2,EA,1,100,0.424792
1764110298.590491,13951194.000,30076,2,EA,1,100,0.423474
1764110298.657003,13951260.500,30091,2,EA,1,100,0.421985
1764110298.723515,13951327.000,30091,2,EA,1,100,0.422934
1764110298.790527,13951394.000,30108,1,EA,1,100,0.424275
1764110298.857039,13951460.500,30125,2,EA,1,100,0.426041
1764110298.923552,13951527.000,30125,2,EA,1,100,0.444432
1764110298.990564,13951594.000,30142,1,EA,1,100,0.465321
1764110299.057076,13951660.500,30156,2,EA,1,100,0.470766
1764110299.123589,13951727.000,30156,2,EA,1,100,0.475072
1764110299.190601,13951794.000,30174,1,EA,1,100,0.486360
1764110299.257113,13951860.500,30190,2,EA,1,100,0.519739
1764110299.323625,13951927.000,30190,2,EA,1,100,0.561639
1764110299.390638,13951994.000,30207,1,EA,1,100,0.577101
1764110299.457150,13952060.500,30222,2,EA,1,100,0.585845
1764110299.523662,13952127.000,30222,2,EA,1,100,0.593742
1764110299.590674,13952194.000,30239,1,EA,1,100,0.602323
1764110299.657187,13952260.500,30255,2,EA,1,100,0.609977
1764110299.723699,13952327.000,30255,2,EA,1,100,0.615317
1764110299.790711,13952394.000,30272,1,EA,1,100,0.619865
1764110299.857224,13952460.500,30289,2,EA,1,100,0.623810
1764110299.923736,13952527.000,30289,2,EA,1,100,0.626224
1764110299.990748,13952594.000,30306,1,EA,1,100,0.620750
1764110300.057260,13952660.500,30322,2,EA,1,100,0.584664
1764110300.123772,13952727.000,30322,2,EA,1,100,0.525230
1764110300.190785,13952794.000,30340,1,EA,1,100,0.477845
1764110300.257297,13952860.500,30354,2,EA,1,100,0.456980
1764110300.323809,13952927.000,30354,2,EA,1,100,0.441248
1764110300.390821,13952994.000,30371,1,EA,1,100,0.411627
1764110300.457334,13953060.500,30388,2,EA,1,100,0.407053
1764110300.523846,13953127.000,30388,2,EA,1,100,0.405795
1764110300.590858,13953194.000,30405,1,EA,1,100,0.405393
1764110300.657371,13953260.500,30420,2,EA,1,100,0.405299
1764110300.723883,13953327.000,30420,2,EA,1,100,0.405039
1764110300.790895,13953394.000,30436,1,EA,1,100,0.402789
1764110300.857407,13953460.500,30455,2,EA,1,100,0.401511
1764110300.923920,13953527.000,30455,2,EA,1,100,0.405464
1764110300.990432,13953593.500,30472,2,EA,1,100,0.419644
1764110301.056944,13953660.000,30472,2,EA,1,100,0.438026
1764110301.123956,13953727.000,30488,1,EA,1,100,0.451291
1764110301.190469,13953793.500,30504,2,EA,1,100,0.475008
1764110301.256981,13953860.000,30504,2,EA,1,100,0.522902
1764110301.323993,13953927.000,30520,1,EA,1,100,0.548839
1764110301.390505,13953993.500,30537,2,EA,1,100,0.555720
1764110301.457018,13954060.000,30537,2,EA,1,100,0.560373
1764110301.524030,13954127.000,30554,1,EA,1,100,0.568707
1764110301.590542,13954193.500,30569,2,EA,1,100,0.573818
1764110301.657054,13954260.000,30569,2,EA,1,100,0.581780
1764110301.724067,13954327.000,30585,1,EA,1,100,0.585993
1764110301.790579,13954393.500,30605,2,EA,1,100,0.587874
1764110301.857091,13954460.000,30605,2,EA,1,100,0.589467
1764110301.924103,13954527.000,30623,1,EA,1,100,0.590567
1764110301.990616,13954593.500,30638,2,EA,1,100,0.584811
1764110302.057128,13954660.000,30638,2,EA,1,100,0.582462
1764110302.124140,13954727.000,30654,1,EA,1,100,0.581246
1764110302.190653,13954793.500,30672,2,EA,1,100,0.579503
1764110302.257165,13954860.000,30672,2,EA,1,100,0.578012
1764110302.324177,13954927.000,30695,1,EA,1,100,0.577245
