LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764110019.215152,13671836.000,49902,1,HR,1,100,80.89
1764110019.815188,13672436.000,50003,1,HR,1,100,85.14
1764110020.495230,13673116.000,50119,1,HR,1,100,85.82
1764110020.775247,13673396.000,50155,1,HR,1,100,114.37
1764110021.309279,13673930.000,50246,1,HR,1,100,114.60
1764110022.028323,13674649.000,50364,1,HR,1,100,107.65
1764110022.748367,13675369.000,50481,1,HR,1,100,102.25
1764110023.442409,13676063.000,50597,1,HR,1,100,99.13
1764110024.202456,13676823.000,50718,1,HR,1,100,94.65
1764110025.042507,13677663.000,50868,1,HR,1,100,89.49
1764110025.735549,13678356.000,50988,1,HR,1,100,89.21
1764110026.495595,13679116.000,51107,1,HR,1,100,86.93
1764110027.348647,13679969.000,51244,1,HR,1,100,83.48
1764110027.988686,13680609.000,51345,1,HR,1,100,85.77
1764110028.668728,13681289.000,51461,1,HR,1,100,86.31
1764110028.948745,13681569.000,51511,1,HR,1,100,114.75
1764110029.441775,13682062.000,51595,1,HR,1,100,117.03
1764110030.121816,13682742.000,51696,1,HR,1,100,110.63
1764110031.041872,13683662.000,51845,1,HR,1,100,100.54
1764110031.534902,13684155.000,51934,1,HR,1,100,105.97
1764110032.374953,13684995.000,52071,1,HR,1,100,98.30
1764110033.788039,13686408.000,52301,1,HR,1,100,85.98
1764110034.428078,13687048.000,52405,1,HR,1,100,87.70
1764110034.948110,13687568.000,52488,1,HR,1,100,93.86
1764110035.801162,13688421.000,52638,1,HR,1,100,88.87
1764110036.721218,13689341.000,52778,1,HR,1,100,83.62
1764110037.201247,13689821.000,52863,1,HR,1,100,92.81
1764110038.015297,13690635.000,52996,1,HR,1,100,88.85
1764110038.774343,13691394.000,53128,1,HR,1,100,86.65
1764110038.935353,13691555.000,53147,1,HR,1,100,150.73
1764110039.135365,13691755.000,53182,1,HR,1,100,183.90
1764110039.455384,13692075.000,53233,1,HR,1,100,184.70
1764110040.188429,13692808.000,53365,1,HR,1,100,162.18
1764110040.788465,13693408.000,53464,1,HR,1,100,148.36
1764110041.507509,13694127.000,53587,1,HR,1,100,133.91
1764110041.947536,13694567.000,53657,1,HR,1,100,134.45
1764110042.241554,13694861.000,53694,1,HR,1,100,152.19
1764110043.681642,13696301.000,53940,1,HR,1,100,127.63
1764110045.014723,13697634.000,54157,1,HR,1,100,109.37
1764110045.654762,13698274.000,54256,1,HR,1,100,105.90
1764110046.547816,13699167.000,54404,1,HR,1,100,97.52
1764110046.867836,13699487.000,54462,1,HR,1,100,117.51
1764110047.467872,13700087.000,54562,1,HR,1,100,113.62
1764110047.987904,13700607.000,54645,1,HR,1,100,114.01
1764110048.680946,13701300.000,54746,1,HR,1,100,108.28
1764110049.681007,13702300.000,54911,1,HR,1,100,97.55
1764110050.201039,13702820.000,54994,1,HR,1,100,101.52
1764110050.854079,13703473.000,55111,1,HR,1,100,99.79
1764110051.654127,13704273.000,55244,1,HR,1,100,94.28
1764110052.414173,13705033.000,55371,1,HR,1,100,90.87
1764110053.227223,13705846.000,55506,1,HR,1,100,87.35
1764110053.987269,13706606.000,55621,1,HR,1,100,85.48
1764110054.547303,13707166.000,55722,1,HR,1,100,90.29
1764110055.201343,13707820.000,55820,1,HR,1,100,91.06
1764110055.921387,13708540.000,55936,1,HR,1,100,89.34
1764110056.120399,13708739.000,55972,1,HR,1,100,136.16
1764110056.561426,13709180.000,56039,1,HR,1,100,136.20
1764110056.760438,13709379.000,56075,1,HR,1,100,172.61
1764110057.534485,13710153.000,56214,1,HR,1,100,151.79
1764110058.334534,13710953.000,56330,1,HR,1,100,134.73
1764110059.027576,13711646.000,56448,1,HR,1,100,124.39
1764110059.667615,13712286.000,56563,1,HR,1,100,117.58
1764110060.227649,13712846.000,56647,1,HR,1,100,115.26
1764110060.867688,13713486.000,56746,1,HR,1,100,110.48
1764110061.840747,13714459.000,56912,1,HR,1,100,99.82
1764110063.693860,13716312.000,57215,1,HR,1,100,84.88
1764110065.053943,13717672.000,57429,1,HR,1,100,75.82
1764110066.067005,13718685.000,57595,1,HR,1,100,72.31
1764110067.387085,13720005.000,57817,1,HR,1,100,66.34
1764110068.880176,13721498.000,58049,1,HR,1,100,60.61
1764110069.360205,13721978.000,58132,1,HR,1,100,74.92
1764110069.893238,13722511.000,58216,1,HR,1,100,83.91
1764110071.573340,13724191.000,58502,1,HR,1,100,73.20
1764110072.227380,13724845.000,58604,1,HR,1,100,77.77
