LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1764810666.998709,3333355.000,17512,1,EA,1,100,0.417054
1764810667.065714,3333422.000,17520,1,EA,1,100,0.417104
1764810667.132218,3333488.500,17537,2,EA,1,100,0.417079
1764810667.198723,3333555.000,17537,2,EA,1,100,0.416854
1764810667.265727,3333622.000,17553,1,EA,1,100,0.416605
1764810667.332232,3333688.500,17569,2,EA,1,100,0.416630
1764810667.398736,3333755.000,17569,2,EA,1,100,0.416655
1764810667.465740,3333822.000,17585,1,EA,1,100,0.416704
1764810667.532245,3333888.500,17602,2,EA,1,100,0.416630
1764810667.598749,3333955.000,17602,2,EA,1,100,0.416555
1764810667.664754,3334021.000,17618,1,EA,1,100,0.416630
1764810667.731758,3334088.000,17635,2,EA,1,100,0.416630
1764810667.798763,3334155.000,17635,2,EA,1,100,0.416605
1764810667.864767,3334221.000,17650,1,EA,1,100,0.416605
1764810667.931772,3334288.000,17669,2,EA,1,100,0.416679
1764810667.998776,3334355.000,17669,2,EA,1,100,0.416704
1764810668.065281,3334421.500,17686,2,EA,1,100,0.416729
1764810668.131785,3334488.000,17686,2,EA,1,100,0.416904
1764810668.198790,3334555.000,17703,1,EA,1,100,0.416929
1764810668.265294,3334621.500,17717,2,EA,1,100,0.417104
1764810668.331799,3334688.000,17717,2,EA,1,100,0.417054
1764810668.398803,3334755.000,17735,1,EA,1,100,0.417129
1764810668.465307,3334821.500,17753,2,EA,1,100,0.417279
1764810668.531812,3334888.000,17753,2,EA,1,100,0.417254
1764810668.598816,3334955.000,17770,1,EA,1,100,0.417229
1764810668.665321,3335021.500,17785,2,EA,1,100,0.417429
1764810668.731825,3335088.000,17785,2,EA,1,100,0.417554
1764810668.798830,3335155.000,17802,1,EA,1,100,0.417830
1764810668.865334,3335221.500,17818,2,EA,1,100,0.417905
1764810668.931839,3335288.000,17818,2,EA,1,100,0.417956
1764810668.998843,3335355.000,17835,1,EA,1,100,0.418131
1764810669.065348,3335421.500,17850,2,EA,1,100,0.418257
1764810669.131852,3335488.000,17850,2,EA,1,100,0.418458
1764810669.198857,3335555.000,17867,1,EA,1,100,0.418609
1764810669.265361,3335621.500,17883,2,EA,1,100,0.418634
1764810669.331866,3335688.000,17883,2,EA,1,100,0.418962
1764810669.398870,3335755.000,17901,1,EA,1,100,0.419063
1764810669.465374,3335821.500,17917,2,EA,1,100,0.419139
1764810669.531879,3335888.000,17917,2,EA,1,100,0.419113
1764810669.598883,3335955.000,17934,1,EA,1,100,0.419240
1764810669.665388,3336021.500,17953,2,EA,1,100,0.419214
1764810669.731892,3336088.000,17953,2,EA,1,100,0.419240
1764810669.798897,3336155.000,17970,1,EA,1,100,0.419214
1764810669.865401,3336221.500,17985,2,EA,1,100,0.419164
1764810669.931906,3336288.000,17985,2,EA,1,100,0.419012
1764810669.998910,3336355.000,18001,1,EA,1,100,0.418962
1764810670.065415,3336421.500,18020,2,EA,1,100,0.418861
1764810670.131919,3336488.000,18020,2,EA,1,100,0.418987
1764810670.198423,3336554.500,18037,2,EA,1,100,0.419063
1764810670.264928,3336621.000,18037,2,EA,1,100,0.419113
1764810670.331932,3336688.000,18053,1,EA,1,100,0.419038
1764810670.398437,3336754.500,18069,2,EA,1,100,0.418962
1764810670.464941,3336821.000,18069,2,EA,1,100,0.418912
1764810670.531946,3336888.000,18092,1,EA,1,100,0.418962
1764810670.598450,3336954.500,18109,2,EA,1,100,0.418886
1764810670.664955,3337021.000,18109,2,EA,1,100,0.418861
1764810670.731959,3337088.000,18126,1,EA,1,100,0.418861
1764810670.798464,3337154.500,18141,2,EA,1,100,0.418836
1764810670.864968,3337221.000,18141,2,EA,1,100,0.418735
1764810670.931973,3337288.000,18157,1,EA,1,100,0.418836
1764810670.998477,3337354.500,18175,2,EA,1,100,0.418912
1764810671.064981,3337421.000,18175,2,EA,1,100,0.419088
1764810671.131986,3337488.000,18191,1,EA,1,100,0.419113
1764810671.198490,3337554.500,18206,2,EA,1,100,0.419240
1764810671.264995,3337621.000,18206,2,EA,1,100,0.419366
1764810671.331999,3337688.000,18222,1,EA,1,100,0.419518
1764810671.398504,3337754.500,18240,2,EA,1,100,0.419669
1764810671.465008,3337821.000,18240,2,EA,1,100,0.419948
1764810671.532013,3337888.000,18256,1,EA,1,100,0.420227
1764810671.598517,3337954.500,18273,2,EA,1,100,0.420430
1764810671.665022,3338021.000,18273,2,EA,1,100,0.420557
1764810671.732026,3338088.000,18290,1,EA,1,100,0.420913
1764810671.798531,3338154.500,18307,2,EA,1,100,0.421219
1764810671.865035,3338221.000,18307,2,EA,1,100,0.421550
1764810671.932039,3338288.000,18323,1,EA,1,100,0.421780
1764810671.998544,3338354.500,18340,2,EA,1,100,0.422139
1764810672.065048,3338421.000,18340,2,EA,1,100,0.422395
