LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1763669828.746184,4421248.000,59575,1,HR,1,100,60.05
1763669829.906249,4422408.000,59759,1,HR,1,100,58.20
1763669832.732407,4425234.000,60220,1,HR,1,100,50.03
1763669833.612456,4426114.000,60377,1,HR,1,100,54.06
1763669834.225491,4426727.000,60477,1,HR,1,100,64.27
1763669835.265549,4427767.000,60644,1,HR,1,100,62.81
1763669835.585567,4428087.000,60693,1,HR,1,100,90.52
1763669836.198601,4428700.000,60796,1,HR,1,100,92.63
1763669837.198657,4429700.000,60962,1,HR,1,100,85.38
1763669837.758688,4430260.000,61045,1,HR,1,100,90.21
1763669843.998037,4436499.000,62060,1,HR,1,100,72.32
1763669846.172159,4438673.000,62409,1,HR,1,100,62.42
1763669850.931425,4443432.000,63173,1,HR,1,100,51.37
1763669853.144548,4445645.000,63537,1,HR,1,100,46.02
1763669853.824587,4446325.000,63652,1,HR,1,100,55.40
1763669855.197663,4447698.000,63876,1,HR,1,100,52.89
1763669858.290836,4450791.000,64370,1,HR,1,100,45.47
1763669859.503904,4452004.000,64577,1,HR,1,100,46.47
1763669860.223944,4452724.000,64692,1,HR,1,100,54.67
1763669861.117994,4453618.000,64842,1,HR,1,100,57.67
1763669863.411123,4455911.000,65204,1,HR,1,100,50.70
1763669867.877372,4460377.000,398,1,HR,1,100,42.44
1763669868.890429,4461390.000,564,1,HR,1,100,46.34
1763669870.250505,4462750.000,785,1,HR,1,100,45.85
1763669871.183557,4463683.000,935,1,HR,1,100,50.15
1763669873.516688,4466016.000,1319,1,HR,1,100,44.75
1763669875.010771,4467510.000,1562,1,HR,1,100,43.82
1763669877.503911,4470003.000,1974,1,HR,1,100,39.46
1763669878.143946,4470643.000,2073,1,HR,1,100,51.52
1763669879.957048,4472456.000,2379,1,HR,1,100,47.48
1763669880.237063,4472736.000,2428,1,HR,1,100,84.55
1763669881.730147,4474229.000,2677,1,HR,1,100,74.77
1763669882.490190,4474989.000,2792,1,HR,1,100,75.70
1763669883.783262,4476282.000,3007,1,HR,1,100,69.29
1763669884.263288,4476762.000,3093,1,HR,1,100,81.67
1763669886.556417,4479055.000,3441,1,HR,1,100,69.37
1763669887.969496,4480468.000,3674,1,HR,1,100,63.48
1763669888.889547,4481388.000,3826,1,HR,1,100,63.86
1763669891.222678,4483721.000,4218,1,HR,1,100,55.42
1763669892.036723,4484535.000,4353,1,HR,1,100,59.77
1763669892.395743,4484894.000,4403,1,HR,1,100,83.53
1763669894.769876,4487268.000,4798,1,HR,1,100,70.61
1763669896.022946,4488521.000,5009,1,HR,1,100,65.67
