LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1764112374.710209,16027174.000,39800,1,HR,1,100,48.05
1764112375.190248,16027654.000,39867,1,HR,1,100,65.15
1764112375.910306,16028374.000,39986,1,HR,1,100,69.19
1764112377.963473,16030427.000,40332,1,HR,1,100,60.35
1764112379.256578,16031720.000,40539,1,HR,1,100,57.36
1764112380.056643,16032520.000,40671,1,HR,1,100,61.28
1764112380.550683,16033014.000,40756,1,HR,1,100,75.44
1764112383.683938,16036147.000,41266,1,HR,1,100,62.95
1764112384.256984,16036720.000,41349,1,HR,1,100,72.77
1764112385.937121,16038400.000,41619,1,HR,1,100,64.53
1764112394.403809,16046866.000,42989,1,HR,1,100,51.78
1764112395.122867,16047585.000,43107,1,HR,1,100,58.79
1764112397.617070,16050079.000,43505,1,HR,1,100,51.10
1764112398.990181,16051452.000,43736,1,HR,1,100,49.55
1764112399.630233,16052092.000,43837,1,HR,1,100,59.37
1764112401.603394,16054065.000,44156,1,HR,1,100,52.98
1764112402.123436,16054585.000,44239,1,HR,1,100,66.85
1764112402.736486,16055198.000,44340,1,HR,1,100,74.22
1764112403.296531,16055758.000,44441,1,HR,1,100,81.53
1764112404.629640,16057091.000,44654,1,HR,1,100,73.52
1764112406.429786,16058891.000,44940,1,HR,1,100,64.59
1764112407.282855,16059744.000,45092,1,HR,1,100,66.11
1764112412.509280,16064970.000,45922,1,HR,1,100,53.98
1764112416.216581,16068677.000,46516,1,HR,1,100,45.61
1764112417.669699,16070130.000,46749,1,HR,1,100,44.73
1764112418.629777,16071090.000,46915,1,HR,1,100,48.68
1764112424.309238,16076769.000,47821,1,HR,1,100,40.23
1764112425.162308,16077622.000,47970,1,HR,1,100,47.16
1764112426.082382,16078542.000,48107,1,HR,1,100,51.17
1764112426.882447,16079342.000,48242,1,HR,1,100,56.47
1764112427.296481,16079756.000,48309,1,HR,1,100,77.25
1764112427.656510,16080116.000,48376,1,HR,1,100,97.12
1764112429.029622,16081489.000,48591,1,HR,1,100,85.34
1764112430.589749,16083049.000,48848,1,HR,1,100,74.93
1764112431.522825,16083982.000,49000,1,HR,1,100,72.77
1764112433.495985,16085955.000,49330,1,HR,1,100,63.40
1764112435.749168,16088208.000,49683,1,HR,1,100,55.26
1764112438.282374,16090741.000,50096,1,HR,1,100,48.27
1764112439.215450,16091674.000,50245,1,HR,1,100,52.04
1764112439.775495,16092234.000,50345,1,HR,1,100,64.28
1764112440.295537,16092754.000,50430,1,HR,1,100,75.64
1764112440.935589,16093394.000,50534,1,HR,1,100,79.67
1764112441.549639,16094008.000,50633,1,HR,1,100,84.18
1764112442.308701,16094767.000,50752,1,HR,1,100,83.02
1764112443.242777,16095701.000,50916,1,HR,1,100,79.06
1764112444.402871,16096861.000,51099,1,HR,1,100,72.99
1764112444.962917,16097421.000,51185,1,HR,1,100,80.58
1764112445.215937,16097674.000,51236,1,HR,1,100,118.23
1764112445.735979,16098194.000,51319,1,HR,1,100,117.60
1764112446.096009,16098554.000,51373,1,HR,1,100,128.50
1764112447.869153,16100327.000,51654,1,HR,1,100,107.52
1764112449.402277,16101860.000,51921,1,HR,1,100,92.40
1764112451.535450,16103993.000,52259,1,HR,1,100,78.15
1764112452.415522,16104873.000,52414,1,HR,1,100,75.94
1764112453.628621,16106086.000,52612,1,HR,1,100,70.17
1764112455.188747,16107646.000,52862,1,HR,1,100,63.13
1764112456.241833,16108699.000,53031,1,HR,1,100,61.92
1764112458.055980,16110513.000,53331,1,HR,1,100,55.57
1764112458.695032,16111152.000,53432,1,HR,1,100,64.05
1764112459.255078,16111712.000,53531,1,HR,1,100,73.63
1764112461.149232,16113606.000,53829,1,HR,1,100,64.36
1764112462.842369,16115299.000,54103,1,HR,1,100,57.99
1764112463.535425,16115992.000,54222,1,HR,1,100,64.71
1764112464.455500,16116912.000,54370,1,HR,1,100,64.83
1764112465.295568,16117752.000,54522,1,HR,1,100,66.29
1764112465.748605,16118205.000,54589,1,HR,1,100,81.86
1764112467.681762,16120138.000,54913,1,HR,1,100,70.62
1764112468.561834,16121018.000,55046,1,HR,1,100,70.08
1764112469.654923,16122111.000,55229,1,HR,1,100,66.85
1764112470.214968,16122671.000,55317,1,HR,1,100,75.80
1764112471.215050,16123671.000,55483,1,HR,1,100,72.29
1764112471.789096,16124245.000,55572,1,HR,1,100,80.04
1764112472.668168,16125124.000,55725,1,HR,1,100,77.40
1764112473.188210,16125644.000,55808,1,HR,1,100,85.84
1764112473.668249,16126124.000,55891,1,HR,1,100,94.54
1764112474.842344,16127298.000,56076,1,HR,1,100,85.03
1764112476.055443,16128511.000,56276,1,HR,1,100,77.24
1764112476.335465,16128791.000,56326,1,HR,1,100,107.70
1764112477.255540,16129711.000,56488,1,HR,1,100,98.26
1764112477.908593,16130364.000,56591,1,HR,1,100,97.26
1764112478.988681,16131444.000,56771,1,HR,1,100,87.99
1764112480.521806,16132977.000,57020,1,HR,1,100,77.21
1764112481.081851,16133537.000,57102,1,HR,1,100,83.86
1764112481.894917,16134350.000,57241,1,HR,1,100,81.89
1764112483.255028,16135710.000,57473,1,HR,1,100,73.50
